lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,AK0135,AK0140,AK0142,AK0169,AK0144,AK0147,AK0154,AK0155,AK0166,AK0168,Blank-1x
"(7Z,10Z,13Z,16Z)-docosatetraenoylcarnitine",-0.4176155228936962,10.10971888993409,1.288662283994654,0.2562946210863585,0.9987318603105225,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ WT | time point_ 28d ISCI,CAR,1126353.620300293,938498.4275512696,757553.4345092773,883585.7555541992,926965.067199707,852648.1026611328,749638.4543457031,1025579.053955078,932723.5684814452,1071678.8985595703,153256.1509437561
"(7Z,10Z)-hexadecadienoylcarnitine",-0.3399329341612188,10.090469872782961,0.8578044080293239,0.35435384261355135,0.9987318603105225,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ WT | time point_ 28d ISCI,CAR,1123748.903076172,891040.62109375,832436.5582275391,953706.0941162108,875553.4079589844,875817.8896484375,712716.2937011719,881094.546875,987459.4455566406,1058898.5242919922,148019.67110061646
"(9Z,12Z,15Z)-3-hydroxyoctadecatrienoylcarnitine",-0.15042011510289027,12.134506144872997,0.16972740662822616,0.6803541837094863,0.9987318603105225,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ WT | time point_ 28d ISCI,CAR,4891001.678283691,4231218.883789063,3663724.659179688,5079197.523925781,3921731.468139648,4140817.197021485,2744756.177734375,3778032.8237304688,3403129.6446533203,4114643.487304688,263180.44006347656
"(9Z,12Z)-3-hydroxyhexadecadienoylcarnitine",-0.21521666763861824,10.842953661886009,0.3462598246960624,0.5562380271369347,0.9987318603105225,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ WT | time point_ 28d ISCI,CAR,1940554.4440917969,1498702.8666992188,1509876.7067871094,2052745.1049804688,1642605.657836914,1640416.5393066406,1061737.3879394531,1500157.6706542969,1439568.689453125,1776308.5927734375,168484.0325164795
(9Z)-3-hydroxyoctadecenoylcarnitine,-0.26805452494827947,12.240190673472142,0.535593738351963,0.4642645828777317,0.9987318603105225,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ WT | time point_ 28d ISCI,CAR,4887687.393920898,4183498.298217773,3858002.088378906,5193424.2548828125,4515173.979614258,4665629.469604492,2848896.9407958984,4165821.642944336,3656461.825073242,4556464.165771484,341258.06032562256
1-O-behenoyl-Cer(d18:1/16:0),-0.3016803966776314,2.7638923345834914,0.6761706207552081,0.41090848415893344,0.9987318603105225,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ WT | time point_ 28d ISCI,Cer,5852.460441589356,4118.460285186768,4033.060287475586,5075.18034362793,4544.720314025879,3847.680278778076,5098.460361480713,4085.260284423828,3895.660278320313,3839.480270385742,3583.220245361328
1-O-carboceroyl-Cer(d18:1/16:0),-0.3548349091021292,2.8024090206350443,0.9324475491165991,0.3342277375544045,0.9987318603105225,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ WT | time point_ 28d ISCI,Cer,5216.740371704102,3582.860237121582,4081.8003158569336,4236.8803062438965,4074.4802780151367,3604.500247955322,4713.260307312012,3759.620258331299,3713.360263824463,3989.080280303955,4646.720367431641
1-O-carboceroyl-Cer(d18:1/18:0),-0.03125347046874218,3.081167608863288,0.007362183295306579,0.93162288966036,0.9987318603105225,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ WT | time point_ 28d ISCI,Cer,8720.900714874268,5660.100425720215,4481.360313415527,6960.540477752686,5170.960353851318,4386.000316619873,4087.080265045166,5734.580436706543,4719.100315093994,4548.860317230225,5040.740333557129
1-O-cerotoyl-Cer(d18:1/16:0),-0.024799950722798975,3.138519649373218,0.00463793012397673,0.9457041593895211,0.9987318603105225,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ WT | time point_ 28d ISCI,Cer,13388.360912322998,4653.600318908691,5178.580360412598,7924.700550079346,7008.30041885376,4465.6003341674805,4538.020324707031,5729.80041885376,5366.040374755859,6589.520477294922,3809.9602699279785
1-O-cerotoyl-Cer(d18:1/18:0),0.1683327049842528,3.2614808394610515,0.2155038248340162,0.6424873430826008,0.9987318603105225,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ WT | time point_ 28d ISCI,Cer,15794.281101226808,6038.360431671143,6661.160549163818,9653.100685119629,7670.940490722656,4956.40034866333,5092.980331420898,6426.820476531982,5952.080425262451,5984.720378875732,3463.600234985352
1-O-eicosanoyl-Cer(d18:1/16:0),-0.40240543130727935,3.071269579441997,1.1959833020873987,0.27412596725037625,0.9987318603105225,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ WT | time point_ 28d ISCI,Cer,6167.640422821045,3758.3402366638174,4268.620307922363,4327.160327911377,4501.780342102051,3860.800262451172,5231.980365753174,4478.94030380249,4164.360324859619,4291.060306549072,6539.220417022705
1-O-lignoceroyl-Cer(d18:1/16:0),-0.32671589085945485,2.6333849732337677,0.791784557061419,0.3735610595729191,0.9987318603105225,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ WT | time point_ 28d ISCI,Cer,5089.660343170166,3764.140251159668,3621.5602645874014,4383.060298919678,3881.680290222168,3477.2602500915527,4503.680328369141,3710.9802589416495,3641.540294647217,3715.9402656555176,3428.300247192383
1-O-myristoyl-Cer(d18:1/16:0),-0.35253996660157344,2.7844809612623256,0.9206941241436648,0.33729278392125406,0.9987318603105225,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ WT | time point_ 28d ISCI,Cer,5962.720432281494,4067.540260314941,4023.940299987793,5236.600372314453,4786.760318756104,4100.400287628174,5547.440368652344,3571.280265808105,4217.980293273926,4095.940307617188,3470.200260162353
1-O-palmitoyl-Cer(d18:1/16:0),-0.1774802255676903,3.279990863580664,0.23570017984165048,0.627329067627774,0.9987318603105225,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ WT | time point_ 28d ISCI,Cer,9013.54067993164,5563.800373077393,5365.540367126465,5882.000411987305,5631.440368652344,3930.26025390625,6120.620475769043,6000.080413818359,4370.340328216553,5721.100395202637,6578.16040802002
1-O-stearoyl-Cer(d18:1/16:0),-0.3424826253992811,2.807567273270725,0.8694549081576937,0.35110625729614653,0.9987318603105225,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ WT | time point_ 28d ISCI,Cer,6909.960479736328,3921.9202766418457,3975.2202911376953,5179.940361022949,4115.5002937316895,3772.340259552002,6000.68045425415,3930.900283813477,4547.640350341797,4405.380332946777,3474.080253601074
1-O-tricosanoyl-Cer(d18:1/16:0),-0.31535539385153954,2.675844598658396,0.7382026842922187,0.39023723137917776,0.9987318603105225,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ WT | time point_ 28d ISCI,Cer,4923.140335083008,3911.040256500244,3995.740306854248,4681.06033706665,3799.940258026123,3639.680240631104,4657.500274658203,3852.88028717041,3854.100273132324,3973.340278625488,3450.9802436828613
1-O-tricosanoyl-Cer(d18:1/18:0),-0.2554505818275131,2.8804566353065932,0.486055230555408,0.4856922726589743,0.9987318603105225,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ WT | time point_ 28d ISCI,Cer,5707.6403884887695,3879.5202598571777,4342.560329437256,4672.860336303711,4387.940299987793,3926.7002868652335,3862.220245361328,4343.600292205811,3940.320289611816,3994.320281982422,5073.480350494385
"12-Hydroxy-12-octadecanoylcarnitine, 3-hydroxyoctadecanoylcarnitine",-0.34937463165556215,10.973506217653773,0.9056190773080743,0.3412794847542212,0.9987318603105225,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ WT | time point_ 28d ISCI,CAR,1773598.3264160156,1780104.4519042969,1550610.1850585938,1668788.759399414,1612063.1870117188,1717306.8571777344,1363540.2586669922,1757777.8254394531,1624814.6600341797,1667559.6105957031,327414.4421424866
12:0 Cholesteryl ester,-0.37519033864624507,8.219062017001644,1.0427808443014324,0.3071756019395308,0.9987318603105225,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ WT | time point_ 28d ISCI,CE,197343.87269592285,298812.02044677734,268495.21838378906,209393.3148803711,227487.03588867188,229821.15802001956,223862.7173461914,269168.78033447266,236617.29663085935,295166.44024658203,39510.12278747559
12:0 Cholesteryl ester_2,-0.3522718011446686,8.17576482207547,0.920523689015226,0.3373375061984139,0.9987318603105225,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ WT | time point_ 28d ISCI,CE,212127.473815918,290198.66015625,255727.59649658203,208651.69500732425,220903.7758178711,224316.63671875,219080.65490722656,260093.65924072263,233148.5767211914,278028.11853027344,35601.32247543335
14:0 Cholesteryl ester,-0.3513375669721913,8.083229424378972,0.9156963401719627,0.33860751590720944,0.9987318603105225,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ WT | time point_ 28d ISCI,CE,183002.45364379883,268446.0394897461,246201.1987915039,207351.1742477417,216050.85403442383,199976.6728515625,215724.45770263672,242793.93817138672,215567.55737304688,250779.65802001956,33731.72247314453
14:1 Cholesteryl ester,-0.3584336181484664,8.101214429564227,0.9526606813853675,0.3290429672223132,0.9987318603105225,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ WT | time point_ 28d ISCI,CE,176190.29229736328,280941.0598754883,254350.15838623047,195130.0516357422,212410.2526245117,202104.05450439453,210948.05401611328,247640.47924804688,230008.0352783203,262053.49740600583,33754.40241241455
15:0 Campesteryl ester_simulated | 16:0 Cholesteryl ester,-0.5709775058501474,10.15657902212094,2.385545487382842,0.1224621390556052,0.9987318603105225,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ WT | time point_ 28d ISCI,CE,789697.7373046875,1044348.4392089844,981364.465576172,711964.9705810547,1079219.368774414,951385.714111328,740755.8956298828,1179149.8685302734,1008463.2319335938,1246865.2530517578,82824.66579437256
15:0 Campesteryl ester_simulated | 16:0 Cholesteryl ester_2,-0.5297293851544377,10.165061363224213,2.058875180548512,0.15132183549449502,0.9987318603105225,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ WT | time point_ 28d ISCI,CE,853634.3922119141,1072148.2783203125,1006286.2724609376,705245.588684082,1085620.9357910156,937100.14208984375,743276.1750488281,1167731.2667236328,1032479.0349121094,1245769.4564208984,74475.86528015137
15:0 Cholesteryl ester,-0.5790604273086106,9.723638265531156,2.452245270027788,0.11735689425303275,0.9987318603105225,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ WT | time point_ 28d ISCI,CE,479322.4362182617,798082.3576660156,750341.5529785156,490554.6734008789,743461.3332519531,711950.09326171875,635065.9443359375,800429.5791015625,772022.07080078125,801382.9323730469,89103.66654205322
15:1 Campesteryl ester_simulated | 16:1 Cholesteryl ester,-0.5694281272545455,10.052835070400695,2.3728578117679717,0.12346085310353071,0.9987318603105225,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ WT | time point_ 28d ISCI,CE,663684.3700561523,986132.20751953125,924308.8635253906,638353.2435302734,970073.210205078,886919.14892578125,747123.0681152344,1048058.6755371094,961839.7341308594,1025624.2321777344,105928.06745910645
15:1 Campesteryl ester_simulated | 16:1 Cholesteryl ester_2,-0.5720032934550434,10.064814485556047,2.3939610731756598,0.1218046473025021,0.9987318603105225,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ WT | time point_ 28d ISCI,CE,679982.6641845703,994813.23388671875,939169.9470214844,649903.7398681641,997033.8459472656,903807.3818359376,761787.6748046875,1060419.7734375,963493.0700683594,1049468.7458496094,90937.7061920166
15:1 Cholesteryl ester,-0.5873499295812848,9.728203312808338,2.521567854924797,0.11229888112989486,0.9987318603105225,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ WT | time point_ 28d ISCI,CE,477932.2758178711,804409.10205078125,743346.9748535156,505754.9772949219,736011.0537109375,721170.73486328125,644670.1643066406,825408.77880859375,777016.0197753906,800593.87890625,82103.88539123535
16:0 Campesteryl ester | 17:0 Cholesteryl ester,-0.5909979996778931,10.697651041066953,2.5523792787607813,0.11012829644356956,0.9987318603105225,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ WT | time point_ 28d ISCI,CE,1192520.70552063,1462364.0208129885,1511052.6965332031,1053020.7135620115,1700960.0823364258,1342018.7610473633,992041.3086547852,1734192.47265625,1580912.7755737305,2024702.9037475584,42455.54280471802
16:0 Campesteryl ester | 17:0 Cholesteryl ester_2,-0.6161585481276315,10.688823233378958,2.769648218931252,0.09606727170200711,0.9987318603105225,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ WT | time point_ 28d ISCI,CE,1176163.0621032715,1469178.7746582031,1518491.7903442385,937086.4713134766,1719226.9919433594,1334065.033203125,997614.5661621094,1750404.7225952148,1549424.3465576172,2032510.5806884768,37469.84255218506
16:2 Campesteryl ester,-0.6018044863736716,10.521934968884404,2.644659712525027,0.10389840243421669,0.9987318603105225,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ WT | time point_ 28d ISCI,CE,1024153.8960876464,1307736.837463379,1334771.5510864258,918590.684906006,1508454.9771118164,1174604.151550293,917399.56591796875,1550846.7870483398,1360124.0970458984,1797326.3282470703,37548.18246459961
"16:2 Cholesteryl ester, zymosteryl palmitoleate",-0.5751659160433376,9.878650443593376,2.419997696113569,0.1197951066103298,0.9987318603105225,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ WT | time point_ 28d ISCI,CE,539949.71826171875,891150.3662109375,832757.7119140625,560162.5383300781,839465.0791015625,798569.537109375,699599.37255859375,901407.8879394532,851822.6799316406,897783.52587890625,93003.58645629884
16:3 Campesteryl ester,-0.6288176834794454,10.497894851649319,2.8821498207798864,0.08956637041507912,0.9987318603105225,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ WT | time point_ 28d ISCI,CE,1020041.3619384766,1272210.581665039,1307131.5270385742,845048.805267334,1489378.978515625,1159438.148071289,903200.701171875,1555125.1788330078,1328931.5989379885,1787545.073425293,36631.20252227783
16:3 Cholesteryl ester,-0.5877253769639862,9.8215045517122,2.5247306683195347,0.11207391488167949,0.9987318603105225,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ WT | time point_ 28d ISCI,CE,512074.3354492188,836573.03515625,788950.3098144531,542026.9217529297,797526.4951171875,763953.9541015625,665307.5700683594,875816.3291015625,813374.4765625,852996.47900390625,103143.08738708496
16:3 Stigmasteryl ester,-0.553272000466019,11.059335614325178,2.242510525102261,0.13426283444858214,0.9987318603105225,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ WT | time point_ 28d ISCI,CE,1596471.5189819336,1871276.9307250977,1975534.305053711,1438264.2188720703,2258827.65423584,1707096.069396973,1267587.5789794922,2167118.485107422,2056865.3665161133,2524116.097229004,39270.862632751465
"17:0 Campesteryl ester_simulated | 18:0 Cholesteryl ester, 16:0 Sitosteryl ester",-0.49452224154367774,10.441868311077894,1.798355905797734,0.1799113850000381,0.9987318603105225,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ WT | time point_ 28d ISCI,CE,916322.8885879515,1283384.6698608398,1359008.1305541992,989100.5520782472,1474892.891052246,1122569.8369140625,853393.1558837891,1347063.8173828125,1337516.513305664,1487391.1522216797,40736.10290145874
"17:0 Campesteryl ester_simulated | 18:0 Cholesteryl ester, 16:0 Sitosteryl ester_2",-0.5132837428758498,10.420294669726449,1.9350762215321993,0.16420414906429365,0.9987318603105225,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ WT | time point_ 28d ISCI,CE,891883.8739013672,1270989.0354614258,1360180.2727355957,894464.9622955322,1458227.1588745115,1084542.6743164062,842732.1396484375,1332755.8600463867,1339580.5136108398,1492483.2846069336,39267.14286804199
"17:1 Campesteryl ester_simulated | 18:1 Cholesteryl ester, 16:0 Stigmasteryl ester, 16:1 Sitosteryl ester",-0.5687567321330121,10.797912360297447,2.3673778017628133,0.12389500552858988,0.9987318603105225,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ WT | time point_ 28d ISCI,CE,1306623.1169433594,1576792.7321166992,1665923.2409667969,1102702.8532104492,1870115.3682250977,1426422.680053711,1086536.4192504885,1792775.2736206057,1721552.627380371,2091963.6798706052,41545.86302566528
"17:1 Campesteryl ester_simulated | 18:1 Cholesteryl ester, 16:0 Stigmasteryl ester, 16:1 Sitosteryl ester_2",-0.5600779439181789,10.7964452978552,2.2969933535096065,0.12962470117320118,0.9987318603105225,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ WT | time point_ 28d ISCI,CE,1231825.1094665527,1573714.7373046875,1668883.4506835938,1198772.6391906738,1865257.9146118164,1418861.4724731443,1082357.1159667969,1801271.8632202148,1696331.5722045898,2097688.018005371,42416.18307113648
17:1 Cholesteryl ester; 16:1 Campesteryl ester,-0.5965389744992663,10.570256134792103,2.5995002381223453,0.10689741878989079,0.9987318603105225,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ WT | time point_ 28d ISCI,CE,1077207.5690307615,1351199.2150878906,1364113.827758789,957277.556274414,1553421.479309082,1230164.9396972656,932672.7487182616,1601600.6546020508,1378690.2376708984,1869869.0641479488,46294.68310546875
17:1 Cholesteryl ester; 16:1 Campesteryl ester_2,-0.6323357604588866,10.506838875900117,2.9137930186661833,0.0878251002461622,0.9987318603105225,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ WT | time point_ 28d ISCI,CE,940190.624267578,1305326.8049316406,1305489.9631347656,905470.419128418,1490997.037109375,1182085.4595336914,906451.19873046875,1547947.176147461,1335308.793701172,1822070.7775268557,36382.36251831055
"18:0 Campesteryl ester | 19:0 cholesteryl ester_simulated, 17:0 sitosteryl ester_simulated",-0.4526633649451166,10.597327184473524,1.5107722398061019,0.21902128724114814,0.9987318603105225,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ WT | time point_ 28d ISCI,CE,1256352.5386199951,1413090.9733276367,1455954.714477539,1117535.2634277344,1527299.0944213867,1182434.3723144531,895001.3775024414,1497192.546081543,1419893.73828125,1991106.8967895508,39621.242710113525
"18:0 Campesteryl ester | 19:0 cholesteryl ester_simulated, 17:0 sitosteryl ester_simulated_2",-0.4500445162609141,10.597379395983745,1.4935851681657368,0.22166103289708025,0.9987318603105225,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ WT | time point_ 28d ISCI,CE,1372738.1610107422,1388758.9700317385,1439751.3153076172,1060287.5620574951,1473545.8504638672,1198794.437133789,877921.0753173828,1525876.1934814453,1425471.5220947266,2001495.9553222656,43657.76313018799
18:1 Campesteryl ester,-0.4670015791136807,10.802738537373559,1.6065572370607701,0.20497642447348585,0.9987318603105225,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ WT | time point_ 28d ISCI,CE,1406696.6515655518,1641756.6278686523,1707497.1040039062,1219592.427734375,1789755.3739624023,1402191.4959106443,1003764.1147460938,1727128.370178223,1691380.4220581057,2229231.387939453,44848.22304916382
"18:2 Cholesteryl ester, zymosteryl oleate, 16:1 Stigmasteryl ester, 16:2 Sitosteryl ester",-0.5809040480390218,11.002850931055978,2.467596707532721,0.11621549931657386,0.9987318603105225,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ WT | time point_ 28d ISCI,CE,1412019.9285583496,1818041.7153930664,1913767.1786499023,1340631.0358428955,2177446.016845703,1623692.8201904297,1240609.3356323242,2102315.338623047,1979133.4765625,2459071.489624023,40885.68292999268
18:3 Campesteryl ester,-0.4593526708221151,10.830221875319346,1.5551058338314765,0.21238326158509813,0.9987318603105225,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ WT | time point_ 28d ISCI,CE,1567910.2755889893,1641256.6345825195,1707117.0549316406,1238930.4791870115,1830285.653564453,1426572.030090332,1019647.442993164,1771869.3141479492,1720888.4177246094,2251579.0364379883,43290.78319168091
"18:3 Cholesteryl ester, 16:2 Stigmasteryl ester, 16:3 Sitosteryl ester",-0.5734132304522995,11.055737752007571,2.405561758001568,0.12090471565757539,0.9987318603105225,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ WT | time point_ 28d ISCI,CE,1487454.1528892517,1898086.6850891116,1974806.771911621,1401191.8338623047,2260762.9064941406,1706679.6537780762,1254822.897521973,2176675.906677246,2060603.06451416,2551167.5423583984,40236.00278472901
"19:0 Campesteryl ester_simulated | 20:0 Cholesteryl ester, 18:0 Sitosteryl ester",-0.4260939969969564,11.129274019678983,1.3408271459243224,0.24688815204070585,0.9987318603105225,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ WT | time point_ 28d ISCI,CE,1622310.220046997,2261773.2990722656,2128864.552001953,1446126.1690979004,2018606.580078125,1791661.0776367188,1329264.899169922,2230176.865722656,2024962.3481445312,2612411.428955078,112414.7484588623
"19:0 Campesteryl ester_simulated | 20:0 Cholesteryl ester, 18:0 Sitosteryl ester_2",-0.4014675337312863,11.131132427906154,1.1921052441866782,0.27490531456884365,0.9987318603105225,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ WT | time point_ 28d ISCI,CE,1640950.3916015625,2266009.4057617188,2124626.587402344,1555305.766357422,2010837.327392578,1746174.030517578,1332070.2551269531,2257559.063232422,2034162.421875,2577980.9091796875,110329.76833724976
"2-Hydroxymyristoylcarnitine, 3-hydroxytetradecanoylcarnitine",-0.3877109748224632,9.274534259854608,1.1127208234165666,0.2914912657832633,0.9987318603105225,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ WT | time point_ 28d ISCI,CAR,604128.2267456055,470222.5159912109,478508.6959228516,494369.294921875,440532.0904541016,517384.0972900391,414126.91052246094,534352.6359863281,531947.4597167969,563614.32177734375,114115.06772994997
20:0 Campesteryl ester,-0.34092116004034373,10.69108147402165,0.8627513105866456,0.3529699005736988,0.9987318603105225,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ WT | time point_ 28d ISCI,CE,1144727.5750579834,1786047.966796875,1579443.7087402344,1136902.4174194336,1453715.0483398438,1301071.357421875,1003576.6560058594,1640341.3056640625,1485507.4794921875,1647538.0197753906,117365.78839111328
