Lipid,Class,DOD93_F4_Female_5xFAD_cerebellum,DOD93_F4_Female_5xFAD_cortex ,DOD93_F4_Female_5xFAD_diencephalon,DOD93_F4_Female_5xFAD_hippocampus,DOD94_F4_Female_5xFAD_cerebellum,DOD94_F4_Female_5xFAD_cortex ,DOD94_F4_Female_5xFAD_diencephalon,DOD94_F4_Female_5xFAD_hippocampus,FAD185_M1_Male_5xFAD_cerebellum,FAD185_M1_Male_5xFAD_cortex ,FAD185_M1_Male_5xFAD_diencephalon,FAD185_M1_Male_5xFAD_hippocampus,FAD185_M3_Male_5xFAD_cerebellum,FAD185_M3_Male_5xFAD_cortex ,FAD185_M3_Male_5xFAD_diencephalon,FAD185_M3_Male_5xFAD_hippocampus,FAD189_M1_Male_5xFAD_cerebellum,FAD189_M1_Male_5xFAD_cortex ,FAD189_M1_Male_5xFAD_diencephalon,FAD189_M1_Male_5xFAD_hippocampus,FAD189_M2_Male_5xFAD_cerebellum,FAD189_M2_Male_5xFAD_cortex ,FAD189_M2_Male_5xFAD_diencephalon,FAD189_M2_Male_5xFAD_hippocampus,DOD94_F3_Female_WT_cerebellum,DOD94_F3_Female_WT_cortex ,DOD94_F3_Female_WT_diencephalon,DOD94_F3_Female_WT_hippocampus,FAD184_F3_Female_WT_cerebellum,FAD184_F3_Female_WT_cortex ,FAD184_F3_Female_WT_diencephalon,FAD184_F3_Female_WT_hippocampus,FAD184_F4_Female_WT_cerebellum,FAD184_F4_Female_WT_cortex ,FAD184_F4_Female_WT_diencephalon,FAD184_F4_Female_WT_hippocampus,FAD185_M4_Male_WT_cerebellum,FAD185_M4_Male_WT_cortex ,FAD185_M4_Male_WT_diencephalon,FAD185_M4_Male_WT_hippocampus,FAD189_M3_Male_WT_cerebellum,FAD189_M3_Male_WT_cortex ,FAD189_M3_Male_WT_diencephalon,FAD189_M3_Male_WT_hippocampus,Blank_Blank_Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
CAR(10:0),CAR,359375.3847541809,326281.06273651123,338427.2018623352,328526.9641685486,338570.24422836304,331376.14420318604,334789.2228088379,326398.12439346313,321886.7222099304,331718.70194625854,323321.26235198975,326331.7841949463,321306.5824775696,329772.5221824646,323802.9835205078,331767.6450653076,323888.16147613525,326426.52296829224,326853.56217575073,330886.32358551025,329886.42529296875,323925.32470703125,323277.3828315735,325895.88430023193,329625.3434448242,325325.32315444946,324203.98277282715,319079.502620697,335095.484539032,335961.30155944824,335300.2035102844,327427.4649581909,328984.103061676,335777.3225479126,334215.18283462524,334062.26458358765,336707.025100708,340525.80432128906,328669.7445831299,336500.48387145996,331391.22269821167,328064.2437477112,326717.8415489197,331624.14278030396,359584.14599609375,Dilution Factor: 2x | Genotype: 5xFAD,Dilution Factor: 2x | Genotype: WT,Dilution Factor: 2x__Genotype: 5xFAD vs Dilution Factor: 2x__Genotype: WT,24,20,Blank_Blank_Blank_Blank_Blank
CAR(10:0)_QUAL,CAR,1678001.329662323,1531624.4029922485,1535372.630897522,1526646.4468765259,1540669.8572006226,1535708.4461669922,1547899.4927978516,1534155.6398582458,1432939.3393974304,1471178.2422294617,1465661.5479812622,1446191.0229263306,1448025.082748413,1420216.2540550232,1471804.5253257751,1478430.7510223389,1467338.117553711,1469332.7677192688,1495402.5145492554,1461154.1436157227,1479470.671447754,1504513.7513008118,1509350.9440078735,1464119.9964790344,1473919.363647461,1480806.9035568237,1516836.5327682495,1443624.825706482,1531624.129436493,1524868.5276794434,1571164.2093276978,1555859.494808197,1481863.3592300415,1523881.3316841125,1506305.7311172485,1537578.8140449524,1554215.2373657227,1553006.9069480896,1534842.3647384644,1510906.8490447998,1482649.1044578552,1552883.4630699158,1457573.1254997253,1524739.723186493,1358931.08203125,Dilution Factor: 2x | Genotype: 5xFAD,Dilution Factor: 2x | Genotype: WT,Dilution Factor: 2x__Genotype: 5xFAD vs Dilution Factor: 2x__Genotype: WT,24,20,Blank_Blank_Blank_Blank_Blank
CAR(10:1),CAR,505036.3566207886,462996.28995513916,468052.5140953064,467289.0961074829,458074.812953949,473156.8574142456,467979.4149398804,460732.27390289307,466888.7722206116,456883.1327896118,459726.01446533203,459563.1962890625,447744.35429000854,465105.2358818054,459556.2958984375,463854.8551826477,454910.75260543823,458949.93338775635,466029.67336654663,466560.05668258667,457608.0919380188,462073.65295410156,473192.2338218689,459266.55598831177,457097.57358551025,452669.6117248535,455261.4915084839,452015.5874633789,465617.5734901428,471916.7936515808,470298.7932319641,457359.2110366821,473222.49629211426,461430.33322906494,468940.61178970337,461435.93061828613,463669.89585113525,472870.6527290344,470902.73600006104,469846.89278793335,456407.10988616943,465064.4133415222,456719.7716178894,470096.8910675049,634009.9052734375,Dilution Factor: 2x | Genotype: 5xFAD,Dilution Factor: 2x | Genotype: WT,Dilution Factor: 2x__Genotype: 5xFAD vs Dilution Factor: 2x__Genotype: WT,24,20,Blank_Blank_Blank_Blank_Blank
CAR(10:1)_QUAL,CAR,1338643.5079917908,1225996.6278457642,1191053.1680679321,1211028.4854125977,1228727.7515907288,1235450.905921936,1218492.8599853516,1209521.085735321,1125222.4940795898,1161861.2991142273,1168491.082397461,1166871.539199829,1155182.5573730469,1133688.3053627014,1165448.3845214844,1152066.73777771,1170766.4686851501,1159647.3601074219,1165622.5580291748,1125648.4397773743,1178696.6046714783,1178396.0200195312,1197382.9510269165,1163263.6423950195,1131956.764427185,1152608.801185608,1179398.5004119873,1129619.7618408203,1210324.3289375305,1192826.0019073486,1242140.1255645752,1225619.9038009644,1151465.9069366455,1209490.2474975586,1192392.7216529846,1212440.6102485657,1226830.0862236023,1223388.7229423523,1223989.1454620361,1188577.2490234375,1191960.7978553772,1205198.602191925,1133229.6761245728,1172517.3888130188,1046036.49609375,Dilution Factor: 2x | Genotype: 5xFAD,Dilution Factor: 2x | Genotype: WT,Dilution Factor: 2x__Genotype: 5xFAD vs Dilution Factor: 2x__Genotype: WT,24,20,Blank_Blank_Blank_Blank_Blank
CAR(10:2),CAR,514652.99893188477,465503.0145187378,466398.2900390625,468795.7157020569,477414.1746826172,479235.2310333252,476177.0739746094,465215.43168258667,467629.9087333679,466466.7318916321,470667.7735595703,469187.1918334961,463236.3703994751,460608.39392089844,469337.28994750977,474116.2724838257,467590.3498535156,473931.9167480469,472138.49465179443,466608.22803115845,468902.31021881104,477851.7532348633,464267.77478027344,471062.3940734863,453861.348487854,457558.5531387329,467254.89208984375,459875.91410446167,473032.41312789917,476367.7107849121,481124.4542427063,479465.87662506104,471169.6966743469,477712.73321533203,477586.1125488281,478198.37226867676,478791.27502441406,477107.171875,479449.8723144531,478029.55585098267,474985.4504814148,486582.8288574219,472247.4354248047,465915.6570625305,642041.1708984375,Dilution Factor: 2x | Genotype: 5xFAD,Dilution Factor: 2x | Genotype: WT,Dilution Factor: 2x__Genotype: 5xFAD vs Dilution Factor: 2x__Genotype: WT,24,20,Blank_Blank_Blank_Blank_Blank
CAR(10:2)_QUAL,CAR,703678.1702880859,625800.6659698486,662201.5657730103,606911.8633232117,628613.0872039795,654185.5482177734,609228.8646697998,648264.1270751953,611171.8441162109,686649.5900878906,664392.66796875,579629.7597045898,627567.0003662109,652079.5024414062,603536.2040405273,602506.7243499756,683353.6118164062,665449.4080810547,627115.3056640625,600880.6587142944,635974.3681640625,632789.7221069336,708170.4301757812,653109.3824653625,612985.6586914062,583119.983165741,613257.7263183594,619634.5055885315,631867.0440940857,625976.7437744141,672799.165512085,630418.004322052,615290.3865966797,613562.1617736816,632785.6041870117,656310.4880371094,645250.8635253906,639425.8439941406,600914.159362793,633082.9434432983,617690.7841033936,651245.6447753906,586886.3618164062,606192.3217468262,585456.421875,Dilution Factor: 2x | Genotype: 5xFAD,Dilution Factor: 2x | Genotype: WT,Dilution Factor: 2x__Genotype: 5xFAD vs Dilution Factor: 2x__Genotype: WT,24,20,Blank_Blank_Blank_Blank_Blank
CAR(10:3),CAR,504844.3345336914,452021.83361816406,464280.13161087036,469241.8908691406,465302.7536354065,474795.994140625,474447.635887146,465557.13538360596,467118.39096069336,467282.83181762695,465083.8903808594,468108.49212265015,462316.1915130615,451108.0492782593,462530.2118835449,470671.4733543396,463602.9907836914,459617.4909515381,458302.6073188782,470697.6712036133,463062.2111816406,461934.0142211914,460119.35189819336,460852.37074661255,450509.6921386719,460000.71240234375,464176.95095825195,452145.2126464844,465281.9126586914,464155.4952850342,474823.5919189453,474205.2722167969,468512.5920410156,468188.3310546875,461780.14990234375,469740.2858848572,476578.8731765747,465020.26988220215,464057.452835083,473136.5139160156,471274.576171875,472539.2971191406,462716.1932449341,473883.7734375,611447.3291015625,Dilution Factor: 2x | Genotype: 5xFAD,Dilution Factor: 2x | Genotype: WT,Dilution Factor: 2x__Genotype: 5xFAD vs Dilution Factor: 2x__Genotype: WT,24,20,Blank_Blank_Blank_Blank_Blank
CAR(10:3)_QUAL,CAR,733342.43359375,685624.3889160156,673968.7052230835,659826.9465866089,632045.0028305054,697903.6512451172,665941.73046875,645827.4847717285,641275.3082275391,746274.6158752441,699709.5654449463,647800.7481269836,712706.1708374023,682222.3889465332,681354.36769104,666427.1296043396,712117.6495361328,736102.3311386108,692704.0530395508,641976.5270996094,661335.9470214844,659423.4671554565,695539.7074279785,678101.4078559875,659306.0273742676,642235.74609375,626910.0848655701,665620.6653213501,666056.2108001709,659595.4996337891,667592.1860351562,678421.726776123,639118.0305175781,709130.7650985718,671410.9285202026,654040.244216919,701900.7349433899,670706.4097900391,672318.2248725891,647108.7614135742,721197.8115234375,702346.127243042,617384.665802002,663728.0073547363,633677.9819335938,Dilution Factor: 2x | Genotype: 5xFAD,Dilution Factor: 2x | Genotype: WT,Dilution Factor: 2x__Genotype: 5xFAD vs Dilution Factor: 2x__Genotype: WT,24,20,Blank_Blank_Blank_Blank_Blank
CAR(11:0),CAR,257411.83834457397,226792.97513198853,235500.31698989868,228777.53755569458,230313.99589538574,230251.3971862793,230270.4958267212,221750.31714248657,218446.4764213562,217638.55546569824,215049.35606002808,219353.91617584229,218645.57523345947,220808.29425430298,222003.6559715271,220078.17582702637,214662.6746559143,215391.51430511475,217721.4149169922,216354.03619003296,216117.3162574768,219324.81494140625,216942.31550216675,213329.99577713013,220413.59775543213,217053.09909439087,228729.7152633667,223195.856300354,221055.97383499146,235199.47663497925,230880.37762069702,225887.83601379395,220966.0139694214,229641.99746704102,224726.95721054077,224918.15712356567,234711.0570678711,228364.27590179443,228741.0756149292,230991.2163734436,218226.2944984436,222769.0371246338,216124.01500701904,220441.49620819092,307762.5842285156,Dilution Factor: 2x | Genotype: 5xFAD,Dilution Factor: 2x | Genotype: WT,Dilution Factor: 2x__Genotype: 5xFAD vs Dilution Factor: 2x__Genotype: WT,24,20,Blank_Blank_Blank_Blank_Blank
CAR(11:0)_QUAL,CAR,1042371.3549728394,970676.9281768799,969895.6544570923,975705.0064086914,965662.7069129944,986055.2133140564,976975.6697769165,955191.4277381897,919359.0277824402,934787.2282104492,917140.747505188,936028.9175796509,932479.3081665039,918568.4296531677,945642.8892822266,954372.5708656311,957827.2923545837,939842.6645050049,954241.1290931702,916378.5413360596,971917.5591201782,949083.5850601196,983907.2283935547,942803.9660987854,949159.1106185913,954711.986038208,968537.4339294434,938378.0825996399,964686.4536552429,973990.7679748535,992071.5774345398,981095.388343811,939224.9856300354,977671.6344985962,956961.8673667908,989260.4065742493,978144.6479530334,971594.3958740234,980565.6117897034,958958.3817367554,951554.2636985779,989258.5668106079,924346.5397491455,943764.8858032227,870968.1220703125,Dilution Factor: 2x | Genotype: 5xFAD,Dilution Factor: 2x | Genotype: WT,Dilution Factor: 2x__Genotype: 5xFAD vs Dilution Factor: 2x__Genotype: WT,24,20,Blank_Blank_Blank_Blank_Blank
CAR(12:0),CAR,7086168.616256714,6678902.369693756,6863065.198444366,6745535.974380493,6722045.327503204,6738613.562194824,6699264.702194214,6719000.105945587,6638865.850631714,6607863.245319366,6612772.765007019,6536299.536567688,6530265.857505798,6664555.5596961975,6553456.024692535,6606474.931880951,6604638.681884766,6635573.870006561,6603319.179691315,6758274.149066925,6639214.566879272,6636016.132194519,6624754.211257935,6607173.447193146,6595506.065631866,6587197.182506561,6609949.7562561035,6508958.115943909,6755555.022506714,6841519.090320587,6716539.346256256,6678660.912193298,6792760.283447266,6707013.297504425,6667696.220630646,6701144.04000473,6764746.511878967,6697081.9528160095,6717907.478443146,6800531.134380341,6579164.950317383,6676301.0075035095,6659343.449691772,6639128.447193146,6397297.76171875,Dilution Factor: 2x | Genotype: 5xFAD,Dilution Factor: 2x | Genotype: WT,Dilution Factor: 2x__Genotype: 5xFAD vs Dilution Factor: 2x__Genotype: WT,24,20,Blank_Blank_Blank_Blank_Blank
CAR(12:0)_QUAL,CAR,1301156.3486747742,1204854.1464118958,1223517.5615692139,1185620.6024284363,1168562.6757087708,1221828.444656372,1185875.7597351074,1231905.3475875854,1174099.7212600708,1231349.6988372803,1193942.9633636475,1161189.3405532837,1228928.2289123535,1221284.5914916992,1279660.1290664673,1192792.4453964233,1327673.7668037415,1306356.8415679932,1222956.989692688,1192158.3355522156,1273608.2948493958,1193412.1874275208,1287689.2668800354,1164571.6839904785,1220984.7471504211,1186442.9816474915,1206898.078968048,1169944.6788101196,1221448.2316474915,1270938.2918777466,1211441.843990326,1192335.056098938,1149624.4547691345,1232741.0681304932,1156557.9998130798,1158045.8211669922,1224322.105255127,1241054.7493286133,1300107.4476852417,1236211.1865692139,1207328.6835975647,1213965.2067642212,1137825.3182106018,1178170.2781333923,1316580.955078125,Dilution Factor: 2x | Genotype: 5xFAD,Dilution Factor: 2x | Genotype: WT,Dilution Factor: 2x__Genotype: 5xFAD vs Dilution Factor: 2x__Genotype: WT,24,20,Blank_Blank_Blank_Blank_Blank
CAR(14:0),CAR,372923.9835395813,352516.32289886475,361172.9073677063,351659.0252189636,344656.7267036438,355747.00621795654,357862.2861595154,345185.36516189575,335133.70473098755,341709.0861778259,332862.2823295593,332927.7430534363,336372.2026824951,339953.44495010376,339905.80448150635,336576.90424728394,336101.6043624878,334817.0441246033,338632.98584747314,343159.0837364197,339221.28412628174,338206.9849281311,344700.1848526001,339383.0037384033,350620.08406829834,348522.6434059143,341792.96465682983,337150.12424468994,359427.3056907654,359881.06538009644,363645.406414032,357919.7455329895,355229.2665863037,346274.64430618286,347462.24549484253,354003.20457458496,349707.24446105957,354997.76723480225,358287.88621520996,354786.8057899475,343465.46434402466,339063.7844963074,342347.18447875977,337522.3039932251,372286.30517578125,Dilution Factor: 2x | Genotype: 5xFAD,Dilution Factor: 2x | Genotype: WT,Dilution Factor: 2x__Genotype: 5xFAD vs Dilution Factor: 2x__Genotype: WT,24,20,Blank_Blank_Blank_Blank_Blank
CAR(14:0)_QUAL,CAR,827987.8002815247,767989.5547332764,771629.2531318665,761843.1140289307,751557.3112182617,756529.673248291,767636.0124702454,767607.0130500793,719374.9527397156,727281.4342269897,743154.5322341919,713829.2136383057,734312.7576637268,761418.1294593811,733432.2945365906,734547.4757080078,717753.7501983643,741924.6730957031,712182.9745788574,768051.2121162415,699380.4080162048,751814.8503990173,730440.7923126221,713456.0486755371,749190.3892250061,744998.4352416992,753242.0290298462,765062.256061554,773082.2574691772,772035.891960144,758977.2906303406,747751.4731330872,740778.4919586182,743653.8512954712,740152.0901222229,733174.673248291,784517.7756309509,764294.6153945923,776724.5965690613,776756.1938323975,717301.4472732544,748432.934261322,715467.2517662048,731135.1941871643,886736.28125,Dilution Factor: 2x | Genotype: 5xFAD,Dilution Factor: 2x | Genotype: WT,Dilution Factor: 2x__Genotype: 5xFAD vs Dilution Factor: 2x__Genotype: WT,24,20,Blank_Blank_Blank_Blank_Blank
