Lipid,Class,AK0144,AK0147,AK0154,AK0155,AK0166,AK0168,AK0145,AK0164,AK0174,AK0175,Blank-1x,Title1,Title2,Title,length1,length2,Blank_name
1-O-behenoyl-Cer(d18:1/16:0),Cer,4544.720314025879,3847.680278778076,5098.460361480713,4085.260284423828,3895.660278320313,3839.480270385742,5703.600429534912,4355.2003173828125,3850.560276031494,4372.38032913208,3583.220245361328,Genotype: WT | time point: 28d ISCI,Genotype: WT | time point: healthy,Genotype: WT__time point: 28d ISCI vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
1-O-carboceroyl-Cer(d18:1/16:0),Cer,4074.4802780151367,3604.500247955322,4713.260307312012,3759.620258331299,3713.360263824463,3989.080280303955,5085.420352935791,3836.640239715576,4237.000282287598,4758.760353088379,4646.720367431641,Genotype: WT | time point: 28d ISCI,Genotype: WT | time point: healthy,Genotype: WT__time point: 28d ISCI vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
1-O-carboceroyl-Cer(d18:1/18:0),Cer,5170.960353851318,4386.000316619873,4087.080265045166,5734.580436706543,4719.100315093994,4548.860317230225,10447.660861968994,6016.460430145264,6091.820507049561,6554.140449523926,5040.740333557129,Genotype: WT | time point: 28d ISCI,Genotype: WT | time point: healthy,Genotype: WT__time point: 28d ISCI vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
1-O-cerotoyl-Cer(d18:1/16:0),Cer,7008.30041885376,4465.6003341674805,4538.020324707031,5729.80041885376,5366.040374755859,6589.520477294922,10870.080791473389,5406.520370483398,8394.460628509521,8751.120597839355,3809.9602699279785,Genotype: WT | time point: 28d ISCI,Genotype: WT | time point: healthy,Genotype: WT__time point: 28d ISCI vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
1-O-cerotoyl-Cer(d18:1/18:0),Cer,7670.940490722656,4956.40034866333,5092.980331420898,6426.820476531982,5952.080425262451,5984.720378875732,14279.840965270996,7214.720581054687,10750.760795593262,9342.600666046144,3463.600234985352,Genotype: WT | time point: 28d ISCI,Genotype: WT | time point: healthy,Genotype: WT__time point: 28d ISCI vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
1-O-eicosanoyl-Cer(d18:1/16:0),Cer,4501.780342102051,3860.800262451172,5231.980365753174,4478.94030380249,4164.360324859619,4291.060306549072,7359.920520782471,4873.900314331055,4322.100303649902,5289.940364837647,6539.220417022705,Genotype: WT | time point: 28d ISCI,Genotype: WT | time point: healthy,Genotype: WT__time point: 28d ISCI vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
1-O-lignoceroyl-Cer(d18:1/16:0),Cer,3881.680290222168,3477.2602500915527,4503.680328369141,3710.9802589416495,3641.540294647217,3715.9402656555176,5020.460350036621,3765.000278472901,4020.000270843506,3772.820266723633,3428.300247192383,Genotype: WT | time point: 28d ISCI,Genotype: WT | time point: healthy,Genotype: WT__time point: 28d ISCI vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
1-O-myristoyl-Cer(d18:1/16:0),Cer,4786.760318756104,4100.400287628174,5547.440368652344,3571.280265808105,4217.980293273926,4095.940307617188,5587.720401763916,4566.740303039551,4604.6203536987305,4845.1403465271,3470.200260162353,Genotype: WT | time point: 28d ISCI,Genotype: WT | time point: healthy,Genotype: WT__time point: 28d ISCI vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
1-O-palmitoyl-Cer(d18:1/16:0),Cer,5631.440368652344,3930.26025390625,6120.620475769043,6000.080413818359,4370.340328216553,5721.100395202637,6407.380443572998,5189.2403564453125,4676.50036239624,6160.1803855896,6578.16040802002,Genotype: WT | time point: 28d ISCI,Genotype: WT | time point: healthy,Genotype: WT__time point: 28d ISCI vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
1-O-stearoyl-Cer(d18:1/16:0),Cer,4115.500293731689,3772.340259552002,6000.68045425415,3930.900283813477,4547.640350341797,4405.380332946777,6351.960472106934,4237.5002784729,4600.600368499756,4807.780326843262,3474.080253601074,Genotype: WT | time point: 28d ISCI,Genotype: WT | time point: healthy,Genotype: WT__time point: 28d ISCI vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
1-O-tricosanoyl-Cer(d18:1/16:0),Cer,3799.940258026123,3639.680240631104,4657.500274658203,3852.88028717041,3854.100273132324,3973.340278625488,4586.880325317383,3911.700275421143,3936.3802757263184,4180.200305938721,3450.9802436828613,Genotype: WT | time point: 28d ISCI,Genotype: WT | time point: healthy,Genotype: WT__time point: 28d ISCI vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
1-O-tricosanoyl-Cer(d18:1/18:0),Cer,4387.940299987793,3926.7002868652335,3862.220245361328,4343.600292205811,3940.320289611816,3994.320281982422,5468.500392913818,4604.360305786133,4166.780300140381,4440.880332946777,5073.480350494385,Genotype: WT | time point: 28d ISCI,Genotype: WT | time point: healthy,Genotype: WT__time point: 28d ISCI vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
"12-Hydroxy-12-octadecanoylcarnitine, 3-hydroxyoctadecanoylcarnitine",CAR,1612063.1870117188,1717306.8571777344,1363540.2586669922,1757777.8254394531,1624814.6600341797,1667559.6105957031,1500475.087890625,1676762.3806152344,1540232.3978271484,1754820.5119628906,327414.4421424866,Genotype: WT | time point: 28d ISCI,Genotype: WT | time point: healthy,Genotype: WT__time point: 28d ISCI vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
12:0 Cholesteryl ester,CE,227487.03588867188,229821.15802001956,223862.7173461914,269168.78033447266,236617.29663085935,295166.44024658203,398535.7490844727,455271.313293457,148931.1300354004,168155.63229370117,39510.12278747559,Genotype: WT | time point: 28d ISCI,Genotype: WT | time point: healthy,Genotype: WT__time point: 28d ISCI vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
12:0 Cholesteryl ester_2,CE,220903.7758178711,224316.63671875,219080.65490722656,260093.65924072263,233148.5767211914,278028.11853027344,385664.7283935547,456787.8705444336,147104.23055267334,141982.01022338867,35601.32247543335,Genotype: WT | time point: 28d ISCI,Genotype: WT | time point: healthy,Genotype: WT__time point: 28d ISCI vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
14:0 Cholesteryl ester,CE,216050.85403442383,199976.6728515625,215724.45770263672,242793.93817138672,215567.55737304688,250779.65802001956,352738.6250610352,402353.0107421875,115021.12748718262,144252.42919921875,33731.72247314453,Genotype: WT | time point: 28d ISCI,Genotype: WT | time point: healthy,Genotype: WT__time point: 28d ISCI vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
14:1 Cholesteryl ester,CE,212410.2526245117,202104.05450439453,210948.05401611328,247640.47924804688,230008.0352783203,262053.49740600583,366456.5667114258,413623.6901245117,135030.92964935303,150148.43026733398,33754.40241241455,Genotype: WT | time point: 28d ISCI,Genotype: WT | time point: healthy,Genotype: WT__time point: 28d ISCI vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
15:0 Campesteryl ester_simulated | 16:0 Cholesteryl ester,CE,1079219.368774414,951385.714111328,740755.8956298828,1179149.8685302734,1008463.2319335938,1246865.2530517578,1898855.300048828,1986375.2338867188,797935.5003662109,704290.8534545898,82824.66579437256,Genotype: WT | time point: 28d ISCI,Genotype: WT | time point: healthy,Genotype: WT__time point: 28d ISCI vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
15:0 Campesteryl ester_simulated | 16:0 Cholesteryl ester_2,CE,1085620.9357910156,937100.1420898438,743276.1750488281,1167731.2667236328,1032479.0349121094,1245769.4564208984,1885534.850097656,2002967.8527832031,810840.9321746826,746897.0465087891,74475.86528015137,Genotype: WT | time point: 28d ISCI,Genotype: WT | time point: healthy,Genotype: WT__time point: 28d ISCI vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
15:0 Cholesteryl ester,CE,743461.3332519531,711950.0932617188,635065.9443359375,800429.5791015625,772022.0708007812,801382.9323730469,960665.4267578124,1045205.1755371094,312532.9205474853,417044.6669921875,89103.66654205322,Genotype: WT | time point: 28d ISCI,Genotype: WT | time point: healthy,Genotype: WT__time point: 28d ISCI vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
15:1 Campesteryl ester_simulated | 16:1 Cholesteryl ester,CE,970073.210205078,886919.1489257812,747123.0681152344,1048058.6755371094,961839.7341308594,1025624.2321777344,1362550.8513183594,1545880.4645996094,496332.3787384033,585429.0845947266,105928.06745910645,Genotype: WT | time point: 28d ISCI,Genotype: WT | time point: healthy,Genotype: WT__time point: 28d ISCI vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
15:1 Campesteryl ester_simulated | 16:1 Cholesteryl ester_2,CE,997033.8459472656,903807.3818359376,761787.6748046875,1060419.7734375,963493.0700683594,1049468.7458496094,1374413.7163085938,1545144.7319335938,513145.1174621582,611063.2645874023,90937.7061920166,Genotype: WT | time point: 28d ISCI,Genotype: WT | time point: healthy,Genotype: WT__time point: 28d ISCI vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
15:1 Cholesteryl ester,CE,736011.0537109375,721170.7348632812,644670.1643066406,825408.7788085938,777016.0197753906,800593.87890625,952810.02734375,1045489.8735351562,306752.93940734863,423149.8651123047,82103.88539123535,Genotype: WT | time point: 28d ISCI,Genotype: WT | time point: healthy,Genotype: WT__time point: 28d ISCI vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
16:0 Campesteryl ester | 17:0 Cholesteryl ester,CE,1700960.0823364258,1342018.7610473633,992041.3086547852,1734192.47265625,1580912.7755737305,2024702.9037475584,3209998.538269043,3124272.61517334,1351385.968345642,1082542.8786010742,42455.54280471802,Genotype: WT | time point: 28d ISCI,Genotype: WT | time point: healthy,Genotype: WT__time point: 28d ISCI vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
16:0 Campesteryl ester | 17:0 Cholesteryl ester_2,CE,1719226.9919433594,1334065.033203125,997614.5661621094,1750404.7225952148,1549424.3465576172,2032510.5806884768,3213956.2883911133,3090413.958984375,1262863.6786270142,1077150.375213623,37469.84255218506,Genotype: WT | time point: 28d ISCI,Genotype: WT | time point: healthy,Genotype: WT__time point: 28d ISCI vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
16:2 Campesteryl ester,CE,1508454.9771118164,1174604.151550293,917399.5659179688,1550846.7870483398,1360124.0970458984,1797326.3282470703,2853732.693359375,2611230.153381348,1104001.699897766,876902.982208252,37548.18246459961,Genotype: WT | time point: 28d ISCI,Genotype: WT | time point: healthy,Genotype: WT__time point: 28d ISCI vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
"16:2 Cholesteryl ester, zymosteryl palmitoleate",CE,839465.0791015625,798569.537109375,699599.3725585938,901407.8879394532,851822.6799316406,897783.5258789062,1134029.0310058594,1267904.803955078,389170.6880187988,474161.7130126953,93003.58645629884,Genotype: WT | time point: 28d ISCI,Genotype: WT | time point: healthy,Genotype: WT__time point: 28d ISCI vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
16:3 Campesteryl ester,CE,1489378.978515625,1159438.148071289,903200.701171875,1555125.1788330078,1328931.5989379885,1787545.073425293,2799905.918334961,2577784.221862793,1121081.583908081,912040.8722076416,36631.20252227783,Genotype: WT | time point: 28d ISCI,Genotype: WT | time point: healthy,Genotype: WT__time point: 28d ISCI vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
16:3 Cholesteryl ester,CE,797526.4951171875,763953.9541015625,665307.5700683594,875816.3291015625,813374.4765625,852996.4790039062,1046914.4780273438,1150298.960205078,360634.7676696777,471574.6923217773,103143.08738708496,Genotype: WT | time point: 28d ISCI,Genotype: WT | time point: healthy,Genotype: WT__time point: 28d ISCI vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
16:3 Stigmasteryl ester,CE,2258827.65423584,1707096.069396973,1267587.5789794922,2167118.485107422,2056865.3665161133,2524116.097229004,4274017.391723633,4371415.269836426,1737976.481918335,1331746.8444519043,39270.862632751465,Genotype: WT | time point: 28d ISCI,Genotype: WT | time point: healthy,Genotype: WT__time point: 28d ISCI vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
"17:0 Campesteryl ester_simulated | 18:0 Cholesteryl ester, 16:0 Sitosteryl ester",CE,1474892.891052246,1122569.8369140625,853393.1558837891,1347063.8173828125,1337516.513305664,1487391.1522216797,2292816.494567871,2791366.5291748047,938510.9572601318,827868.0527648926,40736.10290145874,Genotype: WT | time point: 28d ISCI,Genotype: WT | time point: healthy,Genotype: WT__time point: 28d ISCI vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
"17:0 Campesteryl ester_simulated | 18:0 Cholesteryl ester, 16:0 Sitosteryl ester_2",CE,1458227.1588745115,1084542.6743164062,842732.1396484375,1332755.8600463867,1339580.5136108398,1492483.2846069336,2308137.345825196,2784091.3170776367,1093322.244857788,903870.2120361328,39267.14286804199,Genotype: WT | time point: 28d ISCI,Genotype: WT | time point: healthy,Genotype: WT__time point: 28d ISCI vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
"17:1 Campesteryl ester_simulated | 18:1 Cholesteryl ester, 16:0 Stigmasteryl ester, 16:1 Sitosteryl ester",CE,1870115.3682250977,1426422.680053711,1086536.4192504885,1792775.2736206057,1721552.627380371,2091963.6798706052,3357984.494262696,3531801.342590332,1298646.615524292,1089313.1320495603,41545.86302566528,Genotype: WT | time point: 28d ISCI,Genotype: WT | time point: healthy,Genotype: WT__time point: 28d ISCI vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
"17:1 Campesteryl ester_simulated | 18:1 Cholesteryl ester, 16:0 Stigmasteryl ester, 16:1 Sitosteryl ester_2",CE,1865257.9146118164,1418861.4724731443,1082357.1159667969,1801271.8632202148,1696331.5722045898,2097688.018005371,3395848.878540039,3519171.297973633,1259325.740600586,1105944.7153778076,42416.18307113648,Genotype: WT | time point: 28d ISCI,Genotype: WT | time point: healthy,Genotype: WT__time point: 28d ISCI vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
17:1 Cholesteryl ester; 16:1 Campesteryl ester,CE,1553421.479309082,1230164.9396972656,932672.7487182616,1601600.6546020508,1378690.2376708984,1869869.0641479488,2921888.522644043,2714110.3923339844,1235861.4857940674,926364.4599914552,46294.68310546875,Genotype: WT | time point: 28d ISCI,Genotype: WT | time point: healthy,Genotype: WT__time point: 28d ISCI vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
17:1 Cholesteryl ester; 16:1 Campesteryl ester_2,CE,1490997.037109375,1182085.4595336914,906451.1987304688,1547947.176147461,1335308.793701172,1822070.7775268557,2852859.505065918,2666117.371398926,1097427.0015563965,848143.2657318115,36382.36251831055,Genotype: WT | time point: 28d ISCI,Genotype: WT | time point: healthy,Genotype: WT__time point: 28d ISCI vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
"18:0 Campesteryl ester | 19:0 cholesteryl ester_simulated, 17:0 sitosteryl ester_simulated",CE,1527299.0944213867,1182434.3723144531,895001.3775024414,1497192.546081543,1419893.73828125,1991106.8967895508,2706980.1061401367,3085711.058959961,1076433.2709655762,1131244.3202667236,39621.242710113525,Genotype: WT | time point: 28d ISCI,Genotype: WT | time point: healthy,Genotype: WT__time point: 28d ISCI vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
"18:0 Campesteryl ester | 19:0 cholesteryl ester_simulated, 17:0 sitosteryl ester_simulated_2",CE,1473545.8504638672,1198794.437133789,877921.0753173828,1525876.1934814453,1425471.5220947266,2001495.9553222656,2667169.887573242,3095907.1751098637,1103105.4275054932,1118057.414276123,43657.76313018799,Genotype: WT | time point: 28d ISCI,Genotype: WT | time point: healthy,Genotype: WT__time point: 28d ISCI vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
18:1 Campesteryl ester,CE,1789755.3739624023,1402191.4959106443,1003764.1147460938,1727128.370178223,1691380.4220581057,2229231.387939453,3204196.690063477,3735554.5223999023,1552476.3158874512,1317252.875152588,44848.22304916382,Genotype: WT | time point: 28d ISCI,Genotype: WT | time point: healthy,Genotype: WT__time point: 28d ISCI vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
"18:2 Cholesteryl ester, zymosteryl oleate, 16:1 Stigmasteryl ester, 16:2 Sitosteryl ester",CE,2177446.016845703,1623692.8201904297,1240609.3356323242,2102315.338623047,1979133.4765625,2459071.4896240234,4095343.482543945,4150944.659851074,1652844.0254058838,1433446.1220703125,40885.68292999268,Genotype: WT | time point: 28d ISCI,Genotype: WT | time point: healthy,Genotype: WT__time point: 28d ISCI vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
18:3 Campesteryl ester,CE,1830285.653564453,1426572.030090332,1019647.442993164,1771869.3141479492,1720888.4177246094,2251579.0364379883,3280187.047485352,3888413.565368652,1391218.4571380615,1236603.7670593262,43290.78319168091,Genotype: WT | time point: 28d ISCI,Genotype: WT | time point: healthy,Genotype: WT__time point: 28d ISCI vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
"18:3 Cholesteryl ester, 16:2 Stigmasteryl ester, 16:3 Sitosteryl ester",CE,2260762.9064941406,1706679.6537780762,1254822.897521973,2176675.906677246,2060603.06451416,2551167.5423583984,4273291.343078613,4389020.909790039,1863376.6055603027,1437982.3947143557,40236.00278472901,Genotype: WT | time point: 28d ISCI,Genotype: WT | time point: healthy,Genotype: WT__time point: 28d ISCI vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
"19:0 Campesteryl ester_simulated | 20:0 Cholesteryl ester, 18:0 Sitosteryl ester",CE,2018606.580078125,1791661.0776367188,1329264.899169922,2230176.865722656,2024962.3481445312,2612411.428955078,2968690.8857421875,3709778.176025391,1370820.9727172852,1475007.3790893557,112414.7484588623,Genotype: WT | time point: 28d ISCI,Genotype: WT | time point: healthy,Genotype: WT__time point: 28d ISCI vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
"19:0 Campesteryl ester_simulated | 20:0 Cholesteryl ester, 18:0 Sitosteryl ester_2",CE,2010837.327392578,1746174.030517578,1332070.2551269531,2257559.063232422,2034162.421875,2577980.9091796875,2951843.696777344,3692719.8315429688,1473736.895324707,1295178.004821777,110329.76833724976,Genotype: WT | time point: 28d ISCI,Genotype: WT | time point: healthy,Genotype: WT__time point: 28d ISCI vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
"2-Hydroxymyristoylcarnitine, 3-hydroxytetradecanoylcarnitine",CAR,440532.0904541016,517384.0972900391,414126.91052246094,534352.6359863281,531947.4597167969,563614.3217773438,535128.9973754883,533576.4212646484,556161.2179870605,514811.8537597656,114115.06772994997,Genotype: WT | time point: 28d ISCI,Genotype: WT | time point: healthy,Genotype: WT__time point: 28d ISCI vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
20:0 Campesteryl ester,CE,1453715.0483398438,1301071.357421875,1003576.6560058594,1640341.3056640625,1485507.4794921875,1647538.0197753906,1934160.1706542969,2756263.453857422,783134.548828125,921191.6957702636,117365.78839111328,Genotype: WT | time point: 28d ISCI,Genotype: WT | time point: healthy,Genotype: WT__time point: 28d ISCI vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
20:1 Campesteryl ester,CE,1482835.119140625,1326422.3837890625,998638.1130371094,1618198.5288085938,1499049.9282226562,1677135.395263672,1934451.71484375,2746248.224609375,955419.111907959,876076.1404266357,107014.40713882446,Genotype: WT | time point: 28d ISCI,Genotype: WT | time point: healthy,Genotype: WT__time point: 28d ISCI vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
"20:1 Cholesteryl ester, 18:0 Stigmasteryl ester, 18:1 Sitosteryl ester",CE,2056882.3227539065,1799126.8276367188,1369514.3940429688,2246168.469970703,2080992.451416016,2617951.7438964844,3014448.852050781,3763806.333984375,1299314.977478027,1444733.7073364258,107587.868144989,Genotype: WT | time point: 28d ISCI,Genotype: WT | time point: healthy,Genotype: WT__time point: 28d ISCI vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
"20:2 Cholesteryl ester, 18:1 Stigmasteryl ester, 18:2 Sitosteryl ester",CE,2024772.1220703125,1784997.0583496094,1345383.860107422,2254503.881835937,2043700.0700683596,2605648.806640625,3040737.1506347656,3734481.516113281,1252337.7398986816,1305868.1267700195,120097.84827804564,Genotype: WT | time point: 28d ISCI,Genotype: WT | time point: healthy,Genotype: WT__time point: 28d ISCI vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
20:3 Campesteryl ester,CE,1483640.6147460938,1346810.8771972656,1022976.5676269532,1613130.35546875,1481498.9370117188,1647135.1171875,2000263.3784179688,2770194.724609375,825778.3897399902,922979.9344787598,103799.04703521729,Genotype: WT | time point: 28d ISCI,Genotype: WT | time point: healthy,Genotype: WT__time point: 28d ISCI vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
"20:3 Cholesteryl ester, 18:2 Stigmasteryl ester, 18:3 Sitosteryl ester",CE,1981349.9130859373,1725590.8715820312,1305969.5480957031,2183792.5356445312,1967054.7839355469,2529511.2424316406,2919510.557861328,3615039.737060547,1302011.4176940918,1401716.863067627,112794.7882385254,Genotype: WT | time point: 28d ISCI,Genotype: WT | time point: healthy,Genotype: WT__time point: 28d ISCI vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
"20:4 Cholesteryl ester, 18:3 Stigmasteryl ester",CE,1649878.07421875,1433671.090576172,1078183.7280273438,1796485.77734375,1605611.1293945312,2182291.1877441406,2600619.6948242188,3109039.83203125,1120680.7828674316,1184422.8305511477,80782.82581329346,Genotype: WT | time point: 28d ISCI,Genotype: WT | time point: healthy,Genotype: WT__time point: 28d ISCI vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
20:5 Cholesteryl ester,CE,1529384.1152038574,1224831.609375,897559.1615600586,1505449.939666748,1432792.6403808594,1951889.8427734373,2643668.934631348,2979094.144592285,1094727.984024048,1158173.7094726562,40848.14287948608,Genotype: WT | time point: 28d ISCI,Genotype: WT | time point: healthy,Genotype: WT__time point: 28d ISCI vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
22:0 Campesteryl ester,CE,1154048.6613769531,978836.5494384766,687555.9910125732,1282984.633026123,1373684.2727355957,1663311.605178833,2021629.8032836916,2019985.7680664065,1843595.0082626345,1259787.6028251648,26874.302040100098,Genotype: WT | time point: 28d ISCI,Genotype: WT | time point: healthy,Genotype: WT__time point: 28d ISCI vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
"22:0 Cholesteryl ester, 20:0 Sitosteryl ester",CE,584278.6501464844,515870.91384887695,368524.5285949707,628082.7442321777,608116.9859619141,764209.8600921631,960882.7532348632,1376826.1256713867,409340.06436157227,414245.8681945801,27702.32187271118,Genotype: WT | time point: 28d ISCI,Genotype: WT | time point: healthy,Genotype: WT__time point: 28d ISCI vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
22:0 Sitosteryl ester,CE,1359160.7946166992,1147383.8492126465,796966.4442138672,1461057.684326172,1568061.2435913086,1912028.1974487305,2305809.655700684,2363449.1513061523,2001691.2339324951,1378686.5291137695,77169.50589370728,Genotype: WT | time point: 28d ISCI,Genotype: WT | time point: healthy,Genotype: WT__time point: 28d ISCI vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
