lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,DOD100-M2-5xFAD-cerebellum10x_01202023,DOD100-M3-5xFAD-cerebellum10x_01202023,DOD99-M1-5xFAD-cerebellum10x_01202023,M1FAD173-5xFAD-Cerebellum10x_01182023,M2FAD173-5xFAD-Cerebellum10x_01192023,DOD100-M1-WT-cerebellum10x_01202023,DOD99-M2-WT-cerebellum10x_01202023,M5FAD173-WT-Cerebellum10x_01192023,10xBlank_01202023
Lyso_PE(22:4),-0.12927730778062332,6.177587217418945,0.047573168467351934,0.8273412692846602,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PE,39084.862548828125,51413.483337402344,40798.08288574219,34205.90241241455,26155.061248779297,45719.66355895996,54852.62417602539,26062.96231842041,46962.02322387695
Lyso_PE(22:5),-0.1602476814543408,6.867568589608008,0.07321842339115392,0.7867071336342013,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PE,56901.76361083984,132278.2305908203,60386.42401123047,42371.982681274414,35357.463150024414,69520.46524047852,122738.92803955078,32209.462448120117,47812.822982788086
Lyso_PE(22:6),-0.12548834159017905,6.236552970049048,0.04481659247267089,0.8323416363578847,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PE,39414.1826171875,71531.96566772461,42222.24278259277,25962.40167236328,24246.961589813232,47918.48287963867,63714.763763427734,23767.701553344727,43074.343338012695
Lyso_PE(24:0),-0.16276812674407654,6.365935892993334,0.07554763385996921,0.7834243383978302,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PE,40287.96292114258,51136.683166503906,44390.723205566406,33286.88265991211,33916.60220336914,50954.34371948242,57656.16412353515,28297.862060546875,73709.224365234375
Lyso_PE(24:1),-0.16142644948079585,6.782975912770979,0.07430347458523556,0.785170985324418,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PE,59035.483825683594,62077.983795166016,57530.58448791504,54091.64326477051,44398.22296142578,70419.12481689453,70993.22561645508,43900.02310180664,89366.2847290039
Lyso_PE(24:6),-0.04669771226597719,6.228349485890567,0.006179507173328602,0.9373429594179312,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PE,38327.22302246094,50562.64358520508,43156.54330444336,46110.922706604,36347.462547302246,49263.46365356445,51440.94338989258,30227.00249481201,36389.14225769043
Lyso_PG(12:0),-0.13643858451214816,7.2300674249332975,0.05301192882490113,0.8179027986162276,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PG,89846.005859375,90728.04650878906,76993.54541015625,76258.36529541016,88601.4262084961,97586.207763671875,97161.4874267578,79471.46600341797,62100.60400390625
Lyso_PG(13:0) | PG (12:0),-0.0743957187451424,7.9054968997035,0.01570895513668802,0.9002580512228395,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PG,129272.22985839844,168513.91259765625,133670.90893554688,113980.4483642578,134745.46997070312,169503.89135742188,159722.7119140625,95881.466552734375,111238.74743652344
Lyso_PG(13:0) | PG (12:0)_2,-0.16517769367003127,7.965141052060483,0.07781439795394363,0.7802814143883131,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PG,129438.009765625,178829.01220703125,131866.26879882812,114178.18798828124,138098.85083007812,186327.85278320312,163540.9931640625,108660.58666992188,116032.82824707033
Lyso_PG(14:0),-0.08986977607378377,7.04640843037229,0.02294244849053939,0.8796068292593174,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PG,74254.22467041016,66800.16485595703,69197.30419921875,88819.6457824707,85616.10662841797,79438.844970703125,89377.22625732422,70627.086181640625,49676.62432861328
Lyso_PG(14:1) | PG (14:1),-0.23399505748873092,10.61652440169288,0.15670587835120386,0.6922076226197115,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PG,785858.2177734375,541280.89599609375,772189.138671875,1506798.5249023438,1073101.7250976562,956587.13623046875,1143524.6508789062,1043479.138671875,288534.4426269531
Lyso_PG(14:1) | PG (14:1)_2,-0.2442043295348793,10.614843063263296,0.17076373746385798,0.6794339401587923,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PG,792871.22900390625,526656.2783203125,767393.31689453125,1499677.3178710938,1066858.6904296875,946857.80908203125,1157892.814453125,1047473.869140625,292964.9814453125
Lyso_PG(15:0) | PGo (16:0),0.041425010319861226,7.127519820869286,0.004838316995574132,0.9445454577390885,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PG,109158.2274169922,81551.18493652344,67663.72518920898,68442.86421203613,73797.40560913086,65503.2446975708,87029.48614501953,81125.82580566406,63839.22380065918
Lyso_PG(15:0) | PGo (16:0)_2,0.1352279972552489,7.073278101346968,0.05126499935136053,0.8208765207034809,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PG,108337.42834472656,72016.7458229065,66652.46394348145,69958.84521484375,76980.58581542969,53692.464626312256,82198.48486328125,79223.72546386719,63154.72477340698
Lyso_PG(15:1),0.09447930279975034,7.511905317144764,0.025087590254230463,0.8741490002834148,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PG,112364.28802490234,103240.4285888672,94399.40460205078,97930.10552978516,100915.98760986328,95832.66705322266,93823.4262084961,90820.227294921875,124935.75091552734
Lyso_PG(16:0),0.11115481176797389,6.662958244571131,0.03468887949020427,0.8522491007905609,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PG,1476.220100402832,1511.4401016235352,1487.7801055908203,190710.55322265625,187060.71551513672,1569.7401123046875,1464.2601051330566,161546.5746459961,1476.4401016235352
Lyso_PG(16:1) | PG (16:1),0.07465997135532512,5.175496164623479,0.01568340680660185,0.9003387686368539,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PG,1501.0600967407229,1482.2400932312012,1545.260097503662,58599.92401123047,70007.10418701172,1549.1000938415527,1522.820110321045,56486.5837097168,1547.0800971984863
Lyso_PG(16:1) | PG (16:1)_2,0.03205346419783198,5.2452635772319045,0.0028981554041820345,0.9570670074354829,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PG,1533.8401107788086,1581.6601104736328,1546.1401138305664,63407.12405395508,70454.14532470703,1567.720115661621,1512.860107421875,60638.10388183594,1465.0601119995115
Lyso_PG(17:0) | PG (16:0) | PGo (18:0),-0.3310337857629216,10.778331469839978,0.3150720517328409,0.5745843218865234,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PG,934522.984375,584354.435546875,926173.0041503906,1556151.6020507812,1073548.8894042969,1199703.6162109375,1515468.6650390625,1007883.5307617188,270501.8620605469
Lyso_PG(17:0) | PG (16:0) | PGo (18:0)_2,-0.3209330947488725,10.74025025673945,0.29600158592074877,0.5863999937864558,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PG,840137.6618652344,529053.7294921875,867163.2639160156,1652547.23046875,1124635.0844726562,1119773.798828125,1438108.6689453125,1050441.7250976562,247907.35473632812
Lyso_PG(17:0) | PG (16:0) | PGo (18:0)_3,-0.29599278548291974,10.716353510563934,0.25149288328429975,0.6160258486459527,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PG,794622.998046875,500531.0729980469,791511.0148925781,1746391.5920410156,1186809.7436523438,1071193.7958984375,1325579.7954101562,1111116.0659179688,218858.333984375
Lyso_PG(17:1) | PGp (18:0),-0.02932501446152536,6.668177925152547,0.002434564742998191,0.9606473000185606,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PG,40613.60314941406,57077.723724365234,46882.22296142578,75233.64547729492,79247.64505004883,57521.44372558594,62342.10467529297,53743.42395019531,50902.10313415527
Lyso_PG(17:1) | PGp (18:0)_2,0.11891846414964286,6.663436849913176,0.03968459370162236,0.842098537006961,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PG,41953.70281982422,55933.66455078125,47995.402923583984,75901.76504516602,86703.5659790039,51457.783294677734,57663.68435668945,52195.343994140625,52266.263259887695
Lyso_PG(17:2),-0.15627613367616103,6.893697005827663,0.06961960136914058,0.7918914469735695,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PG,49452.18353271485,68895.92492675781,61711.60479736328,66891.2650756836,75651.64617919922,78854.0856628418,71900.8461303711,57148.02410888672,74178.66488647461
Lyso_PG(18:0) | PG (18:0),0.47359525980994566,10.165091722996879,0.6144672344380524,0.43311075828824164,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PG,963624.8338012696,571519.407043457,998299.6575927734,395651.24841308594,223644.53442382812,736755.6710205078,584964.6521606445,127863.7684326172,1006352.5754394532
Lyso_PG(18:0) | PG (18:0)_2,0.48004228467593235,10.157155768567687,0.6310105484735686,0.42698488025049053,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PG,972521.5720825196,567666.005859375,970445.7316894532,395736.8428955078,228872.93286132812,742452.3205566406,565179.5342407227,126203.62866210938,1004986.3320922852
Lyso_PG(18:1) | PG (18:1),-0.13542272457210164,6.609656377795901,0.052221602151718116,0.8192416495273503,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PG,48021.36361694336,55546.48388671875,50390.62341308594,53267.00378417969,57432.84329223633,58975.544189453125,62282.88464355469,48848.34307861328,59695.784240722656
Lyso_PG(18:1) | PG (18:1)_2,-0.16640025351185758,6.6224203945300015,0.07897297068643638,0.7786940633368821,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PG,48769.063415527344,58092.46484375,49702.003326416016,51724.9241027832,58534.82409667969,61001.4443359375,66468.6049194336,48332.9831237793,56918.223693847656
Lyso_PG(18:2) | PG (18:2),-0.1224571134931095,6.485993900133542,0.042671107924661555,0.8363457991495951,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PG,51599.18362426758,57407.98455810547,43559.54315185547,39340.28271484375,47537.10284423828,54953.82385253906,53948.12335205078,45337.12316894531,56175.00375366211
Lyso_PG(18:2) | PG (18:2)_2,-0.15717305187884287,6.457106204842089,0.07042314747877754,0.7907216715886228,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PG,49794.02355957031,55135.523986816406,39425.782623291016,39686.12268066406,47837.403564453125,54531.983825683594,52636.8239440918,45306.24264526367,56802.843490600586
Lyso_PG(18:3) | PG (18:3),-0.18655631724436278,7.72077537088501,0.09936896562612674,0.7525882180384478,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PG,106756.7882080078,106870.3271484375,114003.40936279295,91087.06716918944,100456.42672729492,134346.63009643555,127566.70831298828,89604.70388793945,183594.9732971191
Lyso_PG(18:3) | PG (18:3)_2,-0.26222196843921647,7.685501740840999,0.19705857989652031,0.6571056250951055,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PG,96034.8856201172,104317.98825073242,107662.4462890625,86723.36682128906,103017.5668334961,135043.18920898438,127935.80996704102,90437.76748657228,179755.27095031738
Lyso_PG(18:4),-0.036551092584269945,7.113560499008522,0.003783810634558904,0.9509509109531221,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PG,56096.76373291016,65212.844482421875,62384.36544799805,49654.12322998047,174362.79260253906,65665.86434936523,131495.16912841797,50235.20346069336,64394.94375610352
Lyso_PG(19:0),0.11359100497231532,7.056508061252953,0.03622073837141215,0.8490603668450846,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PG,112813.84869384766,88240.36608886719,108852.66900634766,7578.180591583252,1496.860107421875,102460.34771728516,93020.94689941406,1522.6601104736328,129053.2489013672
Lyso_PG(19:1),-0.15027760578833302,6.14517902595667,0.0643552705350885,0.7997401547892262,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PG,47349.46340942383,57767.38430786133,59946.46487426758,1471.220100402832,1693.200107574463,57377.683837890625,64509.50476074219,1518.3001136779783,57384.06451416016
Lyso_PG(20:0),-0.09928030919277576,6.833521156343635,0.028012835756840104,0.8670786493603927,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PG,59278.34423828125,67833.32440185547,66394.34454345703,57505.143981933594,59631.864238739014,68628.604248046875,75519.64538574219,52961.363708496094,68203.16497802734
Lyso_PG(20:1) | PG (20:1),-0.20158614221575347,8.265184892226804,0.11611467129296216,0.7332872551308207,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PG,185503.85229492188,196921.25439453125,183124.39428710935,133498.3887939453,124218.08980941772,216873.6533203125,202092.67626953125,148779.87036132812,151699.4521484375
Lyso_PG(20:1) | PG (20:1)_2,-0.14221251407613475,8.25459209919226,0.057612155483184324,0.8103106257528364,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PG,187745.33276367188,189612.07373046875,189274.81201171875,137888.45092773438,121087.00860977171,206998.31298828125,196205.21411132812,143936.43041992188,157208.93017578125
Lyso_PG(20:2) | PG (20:2),-0.30545431273265355,8.309451803566846,0.2679427731090982,0.6047151277196359,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PG,240705.9771118164,183546.75283813477,176597.39389038086,101175.9282836914,158364.3914527893,234534.21588134769,278466.1998901367,144314.99029541016,75848.12626647949
Lyso_PG(20:2) | PG (20:2)_2,-0.2481471376695295,8.294758701523486,0.17635404688826384,0.6745254209406439,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PG,239636.17864990231,185327.2699584961,178072.7731628418,105171.92741394044,155551.30838012695,227378.0750732422,269779.52014160156,136886.58926391602,79736.98617553711
Lyso_PG(20:3) | PG (20:3),-0.1594284722805706,6.473189287982889,0.07246731192662992,0.7877776783872591,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PG,46925.663177490234,56418.90411376953,47527.043395996094,43009.36299133301,37714.86256027222,54313.144134521484,62131.263916015625,38082.9627532959,61253.543884277344
Lyso_PG(20:3) | PG (20:3)_2,-0.15873723706722445,6.50707477355959,0.07183780446121091,0.788679495431997,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PG,48473.04391479492,56484.003326416016,51407.32415771485,41739.36322021485,38512.242961883545,58205.24331665039,64135.5852355957,36223.38233947754,62474.78518676758
Lyso_PG(20:4) | PG (20:4),-0.21367786438485242,6.258822718557896,0.13053420488540723,0.7178787988091052,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PG,41831.763092041016,46034.82400512695,43288.06301879883,34530.76208496094,24966.221740722656,53964.82354736328,53392.164154052734,26480.321975708008,59044.60400390625
Lyso_PG(20:4) | PG (20:4)_2,-0.1840799035783501,6.246047849873663,0.09673186323016125,0.7557873448564425,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PG,41418.62301635742,49828.68328857422,44380.00296020508,31546.76222229004,25858.201763153076,50270.26333618164,55960.34390258789,26932.701858520508,54664.10339355469
Lyso_PG(20:5) | PG (20:5),-0.2138455790231229,7.098442191679777,0.13074447771941777,0.71766138440736,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PG,87661.26611328125,93299.6864013672,87087.14611816406,53252.8237953186,18484.741333007812,99649.48864746094,107874.2080078125,38261.44261550903,97097.947265625
Lyso_PG(20:5) | PG (20:5)_2,-0.17682265491011492,7.050814706575218,0.08922453676495934,0.7651653208460168,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PG,79279.96588134766,94927.96716308594,84972.46643066406,51972.80401992798,18534.06114578247,94791.26745605467,94049.006103515625,40965.64276123047,100433.68798828124
Lyso_PG(21:0),-0.1115491756070618,6.83377171598175,0.035387631103567685,0.8507857153876338,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PG,59670.00411987305,69381.48477172852,67264.46476745605,61262.1640625,61799.223724365234,69463.56430053711,75957.90451049805,57931.744453430176,55121.823150634766
Lyso_PG(22:0) | PG (22:0),-0.0031877442623026464,8.173256601960098,2.872613367799204e-5,0.9957236172325972,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PG,245808.49822998047,175841.2091064453,181643.05004882812,108837.88732910156,113843.86853027344,198025.9346923828,198759.79083251953,115923.28857421876,97126.206298828125
Lyso_PG(22:0) | PG (22:0)_2,0.008977580197613941,8.352326496509999,2.2767960581404623e-4,0.9879611321527072,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PG,299735.86083984375,201345.47314453125,217374.3406982422,108657.02764892578,117852.60919189452,221273.9514770508,240249.6602783203,127512.96716308594,87367.98498535156
Lyso_PG(22:1) | PG (22:1),-0.13148017857908306,6.390634024379919,0.04921448132142811,0.8244358152748043,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PG,40773.44268798828,50134.44384765625,42618.34262084961,43165.36296081543,47668.92338562012,50895.263580322266,53426.663665771484,39876.26252746582,55659.60400390625
Lyso_PG(22:1) | PG (22:1)_2,-0.11318722874099298,6.413643497142828,0.03643712101199981,0.8486156148067915,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PG,42584.983642578125,46158.40390014648,46588.663665771484,42760.603256225586,50023.72326660156,53153.14416503906,54159.74475097656,38140.86242675781,56924.54309082031
Lyso_PG(22:2),-0.11493422651900395,6.829944322313208,0.03757476836153728,0.8462995037032066,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PG,60435.80392456055,62044.944091796875,78172.88453674316,53586.043533325195,61370.52389526367,64709.10447692871,82182.90670776367,56996.82398986816,55307.94386291504
Lyso_PG(22:4) | PG (22:4),-0.14495768970212106,7.134335568353781,0.05986531353642022,0.8067089446799319,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PG,74052.26599121094,81905.60632324219,83728.44494628906,71426.80532836914,78666.42565917969,99761.16662597656,89267.46594238281,65274.66424560547,66790.425048828125
Lyso_PG(22:4) | PG (22:4)_2,-0.2009281590352016,7.100763531909966,0.11535172858566517,0.7341316440086454,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PG,70033.96551513672,80879.56582641602,75982.48583984375,69049.94454956055,78148.745849609375,98412.14739990234,91113.62628173828,63939.70394897461,67896.06561279297
Lyso_PG(22:6) | PG (22:6),-0.04009123930472867,6.992046687395932,0.0045531541107948215,0.9462019210046178,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PG,62915.68469238281,77542.285400390625,74554.80529785156,68730.705322265625,81255.20520019531,73243.88592529297,81578.20666503906,64741.48400878906,62303.984130859375
Lyso_PG(22:6) | PG (22:6)_2,-0.05463542950485522,6.9898847269591835,0.00846283973419304,0.9267030498130396,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PG,60534.44415283203,77599.98516845703,72408.5456237793,67699.965576171875,84375.5062866211,75350.2053527832,81456.24542236328,63104.44470214844,64106.305236816406
Lyso_PI(12:0) | PI (12:0),0.199910164911589,6.840426345507541,0.1115750673943694,0.7383580204267717,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,71548.58477783203,79706.44577026367,67937.68493652344,67739.52377319336,61630.80322265625,28306.221740722656,84709.1859741211,67609.56565856934,51699.76379394531
Lyso_PI(12:0) | PI (12:0)_2,0.16333253804389436,6.860617618723982,0.07465546684966284,0.7846752473345754,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,70659.92568969727,73683.28536987305,71695.88525390625,69980.82470703125,63992.324951171875,31095.502098083496,81699.24530029297,72132.44439697266,53322.10321044922
Lyso_PI(12:0) | PI (12:0)_3,0.23744063622343525,6.818433973154988,0.1570150768611711,0.6919196647643087,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,71486.62503051758,73936.62545776367,69798.84512329102,69552.76554870605,58001.94413757324,28311.342002868652,79921.40631103516,64896.464294433594,55023.684326171875
Lyso_PI(13:0),0.2019673021303114,7.3767824678394,0.11386947521896218,0.7357810789565147,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,116219.48864746094,121563.18920898438,98220.82678222656,71262.90509033203,79406.70520019531,50159.60388946533,112139.06774902344,92840.48663330078,90002.8871459961
Lyso_PI(14:0) | PI (14:0),0.22062772363967237,7.033388178882271,0.13571692323512252,0.7125766536385227,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,80269.96612548828,86106.4267578125,80563.724365234375,79248.44470214844,68248.48446655273,34938.842193603516,88278.82525634766,77266.98547363281,67115.76525878906
Lyso_PI(14:0) | PI (14:0)_2,0.2456702767303153,7.0136680888737795,0.16799742678774265,0.6818977248109445,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,77404.00573730469,83585.72540283203,85662.72647094727,80768.46560668945,67742.80604553223,33801.602741241455,86684.0651550293,76597.76501464844,61796.04522705078
Lyso_PI(14:1),0.23733019470712738,9.657184292505836,0.15687647288723383,0.6920487066210945,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,492905.5151367187,462032.9493408203,546428.8160400391,593898.8458251953,453928.28259277344,135995.75078582764,564905.05078125,567016.634765625,287219.0819091797
Lyso_PI(15:0) | PIo (16:0),0.48617109646131385,9.507942115789048,0.646931769017101,0.4212117928187264,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,564576.1209793091,422371.09925460815,562403.4044876099,523059.9155578613,470045.072845459,3361.920211791992,481182.39500427246,583872.5711975098,77248.48648071289
Lyso_PI(15:0) | PIo (16:0)_2,0.27235107637970213,9.334176216626332,0.20610887174552772,0.6498344772623041,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,564512.1929969788,4734.740337371826,555324.547618866,533344.8758850098,464390.9094848633,1759.1401329040527,459316.7342224121,582637.5874633789,74041.88470458984
Lyso_PI(15:1) | PIp (16:0),0.43197957518479163,6.90520995470748,0.5127570376362769,0.4739477850877657,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,67377.20484924316,71621.02481079102,89534.94537353516,69033.58589172363,72077.68557739258,25188.12172317505,78890.12567138672,59178.963928222656,73600.72549438477
Lyso_PI(15:1) | PIp (16:0)_2,0.44627913509914574,6.9756193942439655,0.5466995056565338,0.4596694190436603,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,73891.20491027832,71514.36463928223,90217.4255065918,74750.5260925293,79128.12576293945,20211.501667022705,78543.20639038086,70370.444580078125,76934.50500488281
Lyso_PI(16:0) | PI (16:0),0.0070438854363639595,5.698282335962775,1.4016710701980628e-4,0.9905538906042498,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,1527.3001022338867,1670.1001167297363,1615.9601020812988,96092.28634643556,88828.78671264648,1567.220100402832,1743.6201248168943,84950.28555297852,1476.2200965881348
Lyso_PI(16:0) | PI (16:0)_2,0.005817844978369024,5.648886129569287,9.562583363731392e-5,0.9921977339185848,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,1488.2601013183594,1617.7401237487793,1543.8601112365725,93003.986572265625,85581.92584228516,1486.760097503662,1516.3201065063477,82266.58605957031,1504.780101776123
Lyso_PI(16:1) | PI (16:1),-0.009468701122562762,6.340405726867503,2.535305447963765e-4,0.9872961061731488,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,1493.8201026916504,1551.360107421875,1495.920093536377,158491.15286254883,133583.4295349121,1516.940113067627,1566.300106048584,135654.9076538086,1462.5600929260254
Lyso_PI(16:1) | PI (16:1)_2,-0.025092899531517367,6.319963335877156,0.0017821270193962846,0.966327108612571,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,1479.9601020812988,1533.60009765625,1613.8201141357422,152827.6737060547,133576.58923339844,1508.0001220703125,1602.040126800537,134600.150390625,1469.640106201172
