Parent_Ion,Product_Ion,Retention_Time,OzESI_Intensity,Sample_ID,Transition,Match_Group,Lipid,Purity,db,FAC,TG,Group,Cluster_Label
792.7,575.6,16.2526,432.6200256347656,DegummedCanola_O3on_150gN3_02082023,792.7 -> 575.6,40,"[TG(53:10),TG(52:3)]_FA18:1",Degummed,n-7,FA18:1,"TG(52:3), TG(53:10)",16,0
792.7,575.6,16.268916666666666,545.820068359375,DegummedCanola_O3on_150gN3_02082023,792.7 -> 575.6,40,"[TG(53:10),TG(52:3)]_FA18:1",Degummed,n-7,FA18:1,"TG(52:3), TG(53:10)",16,0
792.7,575.6,15.877500000000001,362.52001953125,RBDCanola_O3on_150gN3_02082023,792.7 -> 575.6,41,"[TG(53:10),TG(52:3)]_FA18:1",RBD,n-7,FA18:1,"TG(52:3), TG(53:10)",17,0
792.7,575.6,15.893816666666668,365.3800354003906,RBDCanola_O3on_150gN3_02082023,792.7 -> 575.6,41,"[TG(53:10),TG(52:3)]_FA18:1",RBD,n-7,FA18:1,"TG(52:3), TG(53:10)",17,0
792.7,575.6,15.910116666666667,527.8800659179688,RBDCanola_O3on_150gN3_02082023,792.7 -> 575.6,41,"[TG(53:10),TG(52:3)]_FA18:1",RBD,n-7,FA18:1,"TG(52:3), TG(53:10)",17,0
792.7,575.6,15.926433333333334,465.52001953125,RBDCanola_O3on_150gN3_02082023,792.7 -> 575.6,41,"[TG(53:10),TG(52:3)]_FA18:1",RBD,n-7,FA18:1,"TG(52:3), TG(53:10)",17,0
792.7,575.6,15.942733333333335,397.02001953125,RBDCanola_O3on_150gN3_02082023,792.7 -> 575.6,41,"[TG(53:10),TG(52:3)]_FA18:1",RBD,n-7,FA18:1,"TG(52:3), TG(53:10)",17,0
792.7,575.6,15.959050000000001,301.1400146484375,RBDCanola_O3on_150gN3_02082023,792.7 -> 575.6,41,"[TG(53:10),TG(52:3)]_FA18:1",RBD,n-7,FA18:1,"TG(52:3), TG(53:10)",17,0
792.7,575.6,15.97535,291.20001220703125,RBDCanola_O3on_150gN3_02082023,792.7 -> 575.6,41,"[TG(53:10),TG(52:3)]_FA18:1",RBD,n-7,FA18:1,"TG(52:3), TG(53:10)",17,0
792.7,575.6,15.991666666666667,414.4200439453125,RBDCanola_O3on_150gN3_02082023,792.7 -> 575.6,41,"[TG(53:10),TG(52:3)]_FA18:1",RBD,n-7,FA18:1,"TG(52:3), TG(53:10)",17,0
792.7,575.6,16.00796666666667,449.98004150390625,RBDCanola_O3on_150gN3_02082023,792.7 -> 575.6,41,"[TG(53:10),TG(52:3)]_FA18:1",RBD,n-7,FA18:1,"TG(52:3), TG(53:10)",17,0
792.7,575.6,16.024283333333333,547.9200439453125,RBDCanola_O3on_150gN3_02082023,792.7 -> 575.6,41,"[TG(53:10),TG(52:3)]_FA18:1",RBD,n-7,FA18:1,"TG(52:3), TG(53:10)",17,0
792.7,575.6,16.040583333333334,598.4200439453125,RBDCanola_O3on_150gN3_02082023,792.7 -> 575.6,41,"[TG(53:10),TG(52:3)]_FA18:1",RBD,n-7,FA18:1,"TG(52:3), TG(53:10)",17,0
792.7,575.6,16.056900000000002,830.2000732421875,RBDCanola_O3on_150gN3_02082023,792.7 -> 575.6,41,"[TG(53:10),TG(52:3)]_FA18:1",RBD,n-7,FA18:1,"TG(52:3), TG(53:10)",17,0
792.7,575.6,16.0732,1009.3800659179688,RBDCanola_O3on_150gN3_02082023,792.7 -> 575.6,41,"[TG(53:10),TG(52:3)]_FA18:1",RBD,n-7,FA18:1,"TG(52:3), TG(53:10)",17,0
792.7,575.6,16.08951666666667,980.10009765625,RBDCanola_O3on_150gN3_02082023,792.7 -> 575.6,41,"[TG(53:10),TG(52:3)]_FA18:1",RBD,n-7,FA18:1,"TG(52:3), TG(53:10)",17,0
792.7,575.6,16.105816666666666,996.2200927734375,RBDCanola_O3on_150gN3_02082023,792.7 -> 575.6,41,"[TG(53:10),TG(52:3)]_FA18:1",RBD,n-7,FA18:1,"TG(52:3), TG(53:10)",17,0
792.7,575.6,16.122133333333334,993.5200805664062,RBDCanola_O3on_150gN3_02082023,792.7 -> 575.6,41,"[TG(53:10),TG(52:3)]_FA18:1",RBD,n-7,FA18:1,"TG(52:3), TG(53:10)",17,0
792.7,575.6,16.138433333333335,947.1200561523438,RBDCanola_O3on_150gN3_02082023,792.7 -> 575.6,41,"[TG(53:10),TG(52:3)]_FA18:1",RBD,n-7,FA18:1,"TG(52:3), TG(53:10)",17,0
792.7,575.6,16.154733333333333,906.300048828125,RBDCanola_O3on_150gN3_02082023,792.7 -> 575.6,41,"[TG(53:10),TG(52:3)]_FA18:1",RBD,n-7,FA18:1,"TG(52:3), TG(53:10)",17,0
792.7,575.6,16.17105,774.2200317382812,RBDCanola_O3on_150gN3_02082023,792.7 -> 575.6,41,"[TG(53:10),TG(52:3)]_FA18:1",RBD,n-7,FA18:1,"TG(52:3), TG(53:10)",17,0
792.7,575.6,16.187350000000002,787.4600830078125,RBDCanola_O3on_150gN3_02082023,792.7 -> 575.6,41,"[TG(53:10),TG(52:3)]_FA18:1",RBD,n-7,FA18:1,"TG(52:3), TG(53:10)",17,0
792.7,575.6,16.203666666666667,562.3600463867188,RBDCanola_O3on_150gN3_02082023,792.7 -> 575.6,41,"[TG(53:10),TG(52:3)]_FA18:1",RBD,n-7,FA18:1,"TG(52:3), TG(53:10)",17,0
792.7,575.6,16.219966666666668,548.2200317382812,RBDCanola_O3on_150gN3_02082023,792.7 -> 575.6,41,"[TG(53:10),TG(52:3)]_FA18:1",RBD,n-7,FA18:1,"TG(52:3), TG(53:10)",17,0
792.7,575.6,16.236283333333333,457.8200378417969,RBDCanola_O3on_150gN3_02082023,792.7 -> 575.6,41,"[TG(53:10),TG(52:3)]_FA18:1",RBD,n-7,FA18:1,"TG(52:3), TG(53:10)",17,0
792.7,575.6,16.252583333333334,458.52001953125,RBDCanola_O3on_150gN3_02082023,792.7 -> 575.6,41,"[TG(53:10),TG(52:3)]_FA18:1",RBD,n-7,FA18:1,"TG(52:3), TG(53:10)",17,0
792.7,575.6,16.268900000000002,384.1200256347656,RBDCanola_O3on_150gN3_02082023,792.7 -> 575.6,41,"[TG(53:10),TG(52:3)]_FA18:1",RBD,n-7,FA18:1,"TG(52:3), TG(53:10)",17,0
792.7,575.6,16.2852,302.780029296875,RBDCanola_O3on_150gN3_02082023,792.7 -> 575.6,41,"[TG(53:10),TG(52:3)]_FA18:1",RBD,n-7,FA18:1,"TG(52:3), TG(53:10)",17,0
792.7,575.6,16.301516666666668,285.0400085449219,RBDCanola_O3on_150gN3_02082023,792.7 -> 575.6,41,"[TG(53:10),TG(52:3)]_FA18:1",RBD,n-7,FA18:1,"TG(52:3), TG(53:10)",17,0
792.7,575.6,16.31781666666667,293.0600280761719,RBDCanola_O3on_150gN3_02082023,792.7 -> 575.6,41,"[TG(53:10),TG(52:3)]_FA18:1",RBD,n-7,FA18:1,"TG(52:3), TG(53:10)",17,0
792.7,575.6,16.334133333333334,314.6600341796875,RBDCanola_O3on_150gN3_02082023,792.7 -> 575.6,41,"[TG(53:10),TG(52:3)]_FA18:1",RBD,n-7,FA18:1,"TG(52:3), TG(53:10)",17,0
792.7,575.6,16.350433333333335,287.3800354003906,RBDCanola_O3on_150gN3_02082023,792.7 -> 575.6,41,"[TG(53:10),TG(52:3)]_FA18:1",RBD,n-7,FA18:1,"TG(52:3), TG(53:10)",17,0
792.7,575.6,16.36675,294.08001708984375,RBDCanola_O3on_150gN3_02082023,792.7 -> 575.6,41,"[TG(53:10),TG(52:3)]_FA18:1",RBD,n-7,FA18:1,"TG(52:3), TG(53:10)",17,0
792.7,575.6,16.38305,285.4800109863281,RBDCanola_O3on_150gN3_02082023,792.7 -> 575.6,41,"[TG(53:10),TG(52:3)]_FA18:1",RBD,n-7,FA18:1,"TG(52:3), TG(53:10)",17,0
792.7,575.6,16.39936666666667,278.1800231933594,RBDCanola_O3on_150gN3_02082023,792.7 -> 575.6,41,"[TG(53:10),TG(52:3)]_FA18:1",RBD,n-7,FA18:1,"TG(52:3), TG(53:10)",17,0
792.7,575.6,16.415666666666667,324.760009765625,RBDCanola_O3on_150gN3_02082023,792.7 -> 575.6,41,"[TG(53:10),TG(52:3)]_FA18:1",RBD,n-7,FA18:1,"TG(52:3), TG(53:10)",17,0
764.6,575.6,15.849983333333334,802.320068359375,CrudeCanola_O3on_150gN3_02082023,764.6 -> 575.6,6,"[TG(53:10),TG(52:3)]_FA18:1",Crude,n-9,FA18:1,"TG(52:3), TG(53:10)",18,0
764.6,575.6,15.8663,727.780029296875,CrudeCanola_O3on_150gN3_02082023,764.6 -> 575.6,6,"[TG(53:10),TG(52:3)]_FA18:1",Crude,n-9,FA18:1,"TG(52:3), TG(53:10)",18,0
764.6,575.6,15.8826,788.0200805664062,CrudeCanola_O3on_150gN3_02082023,764.6 -> 575.6,6,"[TG(53:10),TG(52:3)]_FA18:1",Crude,n-9,FA18:1,"TG(52:3), TG(53:10)",18,0
764.6,575.6,15.898916666666667,829.320068359375,CrudeCanola_O3on_150gN3_02082023,764.6 -> 575.6,6,"[TG(53:10),TG(52:3)]_FA18:1",Crude,n-9,FA18:1,"TG(52:3), TG(53:10)",18,0
764.6,575.6,15.915216666666668,901.6600341796875,CrudeCanola_O3on_150gN3_02082023,764.6 -> 575.6,6,"[TG(53:10),TG(52:3)]_FA18:1",Crude,n-9,FA18:1,"TG(52:3), TG(53:10)",18,0
764.6,575.6,15.931533333333334,796.800048828125,CrudeCanola_O3on_150gN3_02082023,764.6 -> 575.6,6,"[TG(53:10),TG(52:3)]_FA18:1",Crude,n-9,FA18:1,"TG(52:3), TG(53:10)",18,0
764.6,575.6,15.947833333333334,1038.2000732421875,CrudeCanola_O3on_150gN3_02082023,764.6 -> 575.6,6,"[TG(53:10),TG(52:3)]_FA18:1",Crude,n-9,FA18:1,"TG(52:3), TG(53:10)",18,0
764.6,575.6,15.96415,1046.1400146484375,CrudeCanola_O3on_150gN3_02082023,764.6 -> 575.6,6,"[TG(53:10),TG(52:3)]_FA18:1",Crude,n-9,FA18:1,"TG(52:3), TG(53:10)",18,0
764.6,575.6,15.980450000000001,1190.06005859375,CrudeCanola_O3on_150gN3_02082023,764.6 -> 575.6,6,"[TG(53:10),TG(52:3)]_FA18:1",Crude,n-9,FA18:1,"TG(52:3), TG(53:10)",18,0
764.6,575.6,15.996766666666668,1125.9801025390625,CrudeCanola_O3on_150gN3_02082023,764.6 -> 575.6,6,"[TG(53:10),TG(52:3)]_FA18:1",Crude,n-9,FA18:1,"TG(52:3), TG(53:10)",18,0
764.6,575.6,16.013066666666667,1289.6600341796875,CrudeCanola_O3on_150gN3_02082023,764.6 -> 575.6,6,"[TG(53:10),TG(52:3)]_FA18:1",Crude,n-9,FA18:1,"TG(52:3), TG(53:10)",18,0
764.6,575.6,16.029383333333335,1306.4801025390625,CrudeCanola_O3on_150gN3_02082023,764.6 -> 575.6,6,"[TG(53:10),TG(52:3)]_FA18:1",Crude,n-9,FA18:1,"TG(52:3), TG(53:10)",18,0
764.6,575.6,16.045683333333333,1313.1800537109375,CrudeCanola_O3on_150gN3_02082023,764.6 -> 575.6,6,"[TG(53:10),TG(52:3)]_FA18:1",Crude,n-9,FA18:1,"TG(52:3), TG(53:10)",18,0
764.6,575.6,16.062,2003.0802001953125,CrudeCanola_O3on_150gN3_02082023,764.6 -> 575.6,6,"[TG(53:10),TG(52:3)]_FA18:1",Crude,n-9,FA18:1,"TG(52:3), TG(53:10)",18,0
764.6,575.6,16.078300000000002,2826.400146484375,CrudeCanola_O3on_150gN3_02082023,764.6 -> 575.6,6,"[TG(53:10),TG(52:3)]_FA18:1",Crude,n-9,FA18:1,"TG(52:3), TG(53:10)",18,0
764.6,575.6,16.094616666666667,3419.8203125,CrudeCanola_O3on_150gN3_02082023,764.6 -> 575.6,6,"[TG(53:10),TG(52:3)]_FA18:1",Crude,n-9,FA18:1,"TG(52:3), TG(53:10)",18,0
764.6,575.6,16.110916666666668,3162.540283203125,CrudeCanola_O3on_150gN3_02082023,764.6 -> 575.6,6,"[TG(53:10),TG(52:3)]_FA18:1",Crude,n-9,FA18:1,"TG(52:3), TG(53:10)",18,0
764.6,575.6,16.12721666666667,2959.2802734375,CrudeCanola_O3on_150gN3_02082023,764.6 -> 575.6,6,"[TG(53:10),TG(52:3)]_FA18:1",Crude,n-9,FA18:1,"TG(52:3), TG(53:10)",18,0
764.6,575.6,16.143533333333334,2799.2802734375,CrudeCanola_O3on_150gN3_02082023,764.6 -> 575.6,6,"[TG(53:10),TG(52:3)]_FA18:1",Crude,n-9,FA18:1,"TG(52:3), TG(53:10)",18,0
764.6,575.6,16.159833333333335,2284.540283203125,CrudeCanola_O3on_150gN3_02082023,764.6 -> 575.6,6,"[TG(53:10),TG(52:3)]_FA18:1",Crude,n-9,FA18:1,"TG(52:3), TG(53:10)",18,0
764.6,575.6,16.17615,1609.06005859375,CrudeCanola_O3on_150gN3_02082023,764.6 -> 575.6,6,"[TG(53:10),TG(52:3)]_FA18:1",Crude,n-9,FA18:1,"TG(52:3), TG(53:10)",18,0
764.6,575.6,16.19245,1020.6400756835938,CrudeCanola_O3on_150gN3_02082023,764.6 -> 575.6,6,"[TG(53:10),TG(52:3)]_FA18:1",Crude,n-9,FA18:1,"TG(52:3), TG(53:10)",18,0
764.6,575.6,16.20876666666667,884.300048828125,CrudeCanola_O3on_150gN3_02082023,764.6 -> 575.6,6,"[TG(53:10),TG(52:3)]_FA18:1",Crude,n-9,FA18:1,"TG(52:3), TG(53:10)",18,0
764.6,575.6,16.225066666666667,776.7000732421875,CrudeCanola_O3on_150gN3_02082023,764.6 -> 575.6,6,"[TG(53:10),TG(52:3)]_FA18:1",Crude,n-9,FA18:1,"TG(52:3), TG(53:10)",18,0
764.6,575.6,16.241383333333335,793.4400634765625,CrudeCanola_O3on_150gN3_02082023,764.6 -> 575.6,6,"[TG(53:10),TG(52:3)]_FA18:1",Crude,n-9,FA18:1,"TG(52:3), TG(53:10)",18,0
764.6,575.6,16.257683333333333,820.840087890625,CrudeCanola_O3on_150gN3_02082023,764.6 -> 575.6,6,"[TG(53:10),TG(52:3)]_FA18:1",Crude,n-9,FA18:1,"TG(52:3), TG(53:10)",18,0
764.6,575.6,16.274,856.4400634765625,CrudeCanola_O3on_150gN3_02082023,764.6 -> 575.6,6,"[TG(53:10),TG(52:3)]_FA18:1",Crude,n-9,FA18:1,"TG(52:3), TG(53:10)",18,0
764.6,575.6,16.290300000000002,835.3600463867188,CrudeCanola_O3on_150gN3_02082023,764.6 -> 575.6,6,"[TG(53:10),TG(52:3)]_FA18:1",Crude,n-9,FA18:1,"TG(52:3), TG(53:10)",18,0
764.6,575.6,16.306616666666667,730.1400756835938,CrudeCanola_O3on_150gN3_02082023,764.6 -> 575.6,6,"[TG(53:10),TG(52:3)]_FA18:1",Crude,n-9,FA18:1,"TG(52:3), TG(53:10)",18,0
764.6,575.6,16.322916666666668,791.4800415039062,CrudeCanola_O3on_150gN3_02082023,764.6 -> 575.6,6,"[TG(53:10),TG(52:3)]_FA18:1",Crude,n-9,FA18:1,"TG(52:3), TG(53:10)",18,0
764.6,575.6,16.339233333333333,808.820068359375,CrudeCanola_O3on_150gN3_02082023,764.6 -> 575.6,6,"[TG(53:10),TG(52:3)]_FA18:1",Crude,n-9,FA18:1,"TG(52:3), TG(53:10)",18,0
764.6,575.6,16.355533333333334,790.4600830078125,CrudeCanola_O3on_150gN3_02082023,764.6 -> 575.6,6,"[TG(53:10),TG(52:3)]_FA18:1",Crude,n-9,FA18:1,"TG(52:3), TG(53:10)",18,0
764.6,575.6,16.371850000000002,668.7200317382812,CrudeCanola_O3on_150gN3_02082023,764.6 -> 575.6,6,"[TG(53:10),TG(52:3)]_FA18:1",Crude,n-9,FA18:1,"TG(52:3), TG(53:10)",18,0
764.6,575.6,16.38815,849.6200561523438,CrudeCanola_O3on_150gN3_02082023,764.6 -> 575.6,6,"[TG(53:10),TG(52:3)]_FA18:1",Crude,n-9,FA18:1,"TG(52:3), TG(53:10)",18,0
764.6,575.6,15.735866666666668,816.9600830078125,DegummedCanola_O3on_150gN3_02082023,764.6 -> 575.6,7,"[TG(53:10),TG(52:3)]_FA18:1",Degummed,n-9,FA18:1,"TG(52:3), TG(53:10)",19,0
764.6,575.6,15.752166666666668,684.9000244140625,DegummedCanola_O3on_150gN3_02082023,764.6 -> 575.6,7,"[TG(53:10),TG(52:3)]_FA18:1",Degummed,n-9,FA18:1,"TG(52:3), TG(53:10)",19,0
764.6,575.6,15.768483333333334,622.9600219726562,DegummedCanola_O3on_150gN3_02082023,764.6 -> 575.6,7,"[TG(53:10),TG(52:3)]_FA18:1",Degummed,n-9,FA18:1,"TG(52:3), TG(53:10)",19,0
764.6,575.6,15.784783333333333,571.1600341796875,DegummedCanola_O3on_150gN3_02082023,764.6 -> 575.6,7,"[TG(53:10),TG(52:3)]_FA18:1",Degummed,n-9,FA18:1,"TG(52:3), TG(53:10)",19,0
764.6,575.6,15.801083333333334,603.8400268554688,DegummedCanola_O3on_150gN3_02082023,764.6 -> 575.6,7,"[TG(53:10),TG(52:3)]_FA18:1",Degummed,n-9,FA18:1,"TG(52:3), TG(53:10)",19,0
764.6,575.6,15.817400000000001,543.780029296875,DegummedCanola_O3on_150gN3_02082023,764.6 -> 575.6,7,"[TG(53:10),TG(52:3)]_FA18:1",Degummed,n-9,FA18:1,"TG(52:3), TG(53:10)",19,0
764.6,575.6,15.8337,626.1400146484375,DegummedCanola_O3on_150gN3_02082023,764.6 -> 575.6,7,"[TG(53:10),TG(52:3)]_FA18:1",Degummed,n-9,FA18:1,"TG(52:3), TG(53:10)",19,0
764.6,575.6,15.850016666666667,768.300048828125,DegummedCanola_O3on_150gN3_02082023,764.6 -> 575.6,7,"[TG(53:10),TG(52:3)]_FA18:1",Degummed,n-9,FA18:1,"TG(52:3), TG(53:10)",19,0
764.6,575.6,15.866316666666668,850.7200317382812,DegummedCanola_O3on_150gN3_02082023,764.6 -> 575.6,7,"[TG(53:10),TG(52:3)]_FA18:1",Degummed,n-9,FA18:1,"TG(52:3), TG(53:10)",19,0
764.6,575.6,15.882633333333334,827.580078125,DegummedCanola_O3on_150gN3_02082023,764.6 -> 575.6,7,"[TG(53:10),TG(52:3)]_FA18:1",Degummed,n-9,FA18:1,"TG(52:3), TG(53:10)",19,0
764.6,575.6,15.898933333333334,886.1600341796875,DegummedCanola_O3on_150gN3_02082023,764.6 -> 575.6,7,"[TG(53:10),TG(52:3)]_FA18:1",Degummed,n-9,FA18:1,"TG(52:3), TG(53:10)",19,0
764.6,575.6,15.91525,1156.7000732421875,DegummedCanola_O3on_150gN3_02082023,764.6 -> 575.6,7,"[TG(53:10),TG(52:3)]_FA18:1",Degummed,n-9,FA18:1,"TG(52:3), TG(53:10)",19,0
764.6,575.6,15.931550000000001,1610.880126953125,DegummedCanola_O3on_150gN3_02082023,764.6 -> 575.6,7,"[TG(53:10),TG(52:3)]_FA18:1",Degummed,n-9,FA18:1,"TG(52:3), TG(53:10)",19,0
764.6,575.6,15.947866666666668,1818.9801025390625,DegummedCanola_O3on_150gN3_02082023,764.6 -> 575.6,7,"[TG(53:10),TG(52:3)]_FA18:1",Degummed,n-9,FA18:1,"TG(52:3), TG(53:10)",19,0
764.6,575.6,15.964166666666667,1983.340087890625,DegummedCanola_O3on_150gN3_02082023,764.6 -> 575.6,7,"[TG(53:10),TG(52:3)]_FA18:1",Degummed,n-9,FA18:1,"TG(52:3), TG(53:10)",19,0
764.6,575.6,15.980483333333334,2111.840087890625,DegummedCanola_O3on_150gN3_02082023,764.6 -> 575.6,7,"[TG(53:10),TG(52:3)]_FA18:1",Degummed,n-9,FA18:1,"TG(52:3), TG(53:10)",19,0
764.6,575.6,15.996783333333335,2303.980224609375,DegummedCanola_O3on_150gN3_02082023,764.6 -> 575.6,7,"[TG(53:10),TG(52:3)]_FA18:1",Degummed,n-9,FA18:1,"TG(52:3), TG(53:10)",19,0
764.6,575.6,16.0131,2387.040283203125,DegummedCanola_O3on_150gN3_02082023,764.6 -> 575.6,7,"[TG(53:10),TG(52:3)]_FA18:1",Degummed,n-9,FA18:1,"TG(52:3), TG(53:10)",19,0
764.6,575.6,16.029400000000003,2044.900146484375,DegummedCanola_O3on_150gN3_02082023,764.6 -> 575.6,7,"[TG(53:10),TG(52:3)]_FA18:1",Degummed,n-9,FA18:1,"TG(52:3), TG(53:10)",19,0
764.6,575.6,16.045716666666667,1670.7601318359375,DegummedCanola_O3on_150gN3_02082023,764.6 -> 575.6,7,"[TG(53:10),TG(52:3)]_FA18:1",Degummed,n-9,FA18:1,"TG(52:3), TG(53:10)",19,0
764.6,575.6,16.06201666666667,1160.60009765625,DegummedCanola_O3on_150gN3_02082023,764.6 -> 575.6,7,"[TG(53:10),TG(52:3)]_FA18:1",Degummed,n-9,FA18:1,"TG(52:3), TG(53:10)",19,0
764.6,575.6,16.078333333333333,961.300048828125,DegummedCanola_O3on_150gN3_02082023,764.6 -> 575.6,7,"[TG(53:10),TG(52:3)]_FA18:1",Degummed,n-9,FA18:1,"TG(52:3), TG(53:10)",19,0
764.6,575.6,16.094633333333334,934.8600463867188,DegummedCanola_O3on_150gN3_02082023,764.6 -> 575.6,7,"[TG(53:10),TG(52:3)]_FA18:1",Degummed,n-9,FA18:1,"TG(52:3), TG(53:10)",19,0
764.6,575.6,16.110933333333335,918.8600463867188,DegummedCanola_O3on_150gN3_02082023,764.6 -> 575.6,7,"[TG(53:10),TG(52:3)]_FA18:1",Degummed,n-9,FA18:1,"TG(52:3), TG(53:10)",19,0
764.6,575.6,16.12725,804.9600830078125,DegummedCanola_O3on_150gN3_02082023,764.6 -> 575.6,7,"[TG(53:10),TG(52:3)]_FA18:1",Degummed,n-9,FA18:1,"TG(52:3), TG(53:10)",19,0
764.6,575.6,16.14355,701.2400512695312,DegummedCanola_O3on_150gN3_02082023,764.6 -> 575.6,7,"[TG(53:10),TG(52:3)]_FA18:1",Degummed,n-9,FA18:1,"TG(52:3), TG(53:10)",19,0
764.6,575.6,16.159866666666666,635.280029296875,DegummedCanola_O3on_150gN3_02082023,764.6 -> 575.6,7,"[TG(53:10),TG(52:3)]_FA18:1",Degummed,n-9,FA18:1,"TG(52:3), TG(53:10)",19,0
764.6,575.6,16.176166666666667,687.4200439453125,DegummedCanola_O3on_150gN3_02082023,764.6 -> 575.6,7,"[TG(53:10),TG(52:3)]_FA18:1",Degummed,n-9,FA18:1,"TG(52:3), TG(53:10)",19,0
764.6,575.6,16.192483333333335,585.3800659179688,DegummedCanola_O3on_150gN3_02082023,764.6 -> 575.6,7,"[TG(53:10),TG(52:3)]_FA18:1",Degummed,n-9,FA18:1,"TG(52:3), TG(53:10)",19,0
764.6,575.6,16.208783333333333,728.4800415039062,DegummedCanola_O3on_150gN3_02082023,764.6 -> 575.6,7,"[TG(53:10),TG(52:3)]_FA18:1",Degummed,n-9,FA18:1,"TG(52:3), TG(53:10)",19,0
764.6,575.6,16.2251,758.9800415039062,DegummedCanola_O3on_150gN3_02082023,764.6 -> 575.6,7,"[TG(53:10),TG(52:3)]_FA18:1",Degummed,n-9,FA18:1,"TG(52:3), TG(53:10)",19,0
764.6,575.6,16.241400000000002,870.3600463867188,DegummedCanola_O3on_150gN3_02082023,764.6 -> 575.6,7,"[TG(53:10),TG(52:3)]_FA18:1",Degummed,n-9,FA18:1,"TG(52:3), TG(53:10)",19,0
764.6,575.6,16.257716666666667,815.7000732421875,DegummedCanola_O3on_150gN3_02082023,764.6 -> 575.6,7,"[TG(53:10),TG(52:3)]_FA18:1",Degummed,n-9,FA18:1,"TG(52:3), TG(53:10)",19,0
764.6,575.6,16.274016666666668,811.300048828125,DegummedCanola_O3on_150gN3_02082023,764.6 -> 575.6,7,"[TG(53:10),TG(52:3)]_FA18:1",Degummed,n-9,FA18:1,"TG(52:3), TG(53:10)",19,0
764.6,575.6,15.882616666666667,710.56005859375,RBDCanola_O3on_150gN3_02082023,764.6 -> 575.6,8,"[TG(53:10),TG(52:3)]_FA18:1",RBD,n-9,FA18:1,"TG(52:3), TG(53:10)",20,0
764.6,575.6,15.898916666666667,624.5400390625,RBDCanola_O3on_150gN3_02082023,764.6 -> 575.6,8,"[TG(53:10),TG(52:3)]_FA18:1",RBD,n-9,FA18:1,"TG(52:3), TG(53:10)",20,0
764.6,575.6,15.915233333333335,768.8400268554688,RBDCanola_O3on_150gN3_02082023,764.6 -> 575.6,8,"[TG(53:10),TG(52:3)]_FA18:1",RBD,n-9,FA18:1,"TG(52:3), TG(53:10)",20,0
764.6,575.6,15.931533333333334,821.6200561523438,RBDCanola_O3on_150gN3_02082023,764.6 -> 575.6,8,"[TG(53:10),TG(52:3)]_FA18:1",RBD,n-9,FA18:1,"TG(52:3), TG(53:10)",20,0
764.6,575.6,15.94785,934.4800415039062,RBDCanola_O3on_150gN3_02082023,764.6 -> 575.6,8,"[TG(53:10),TG(52:3)]_FA18:1",RBD,n-9,FA18:1,"TG(52:3), TG(53:10)",20,0
764.6,575.6,15.96415,883.2000732421875,RBDCanola_O3on_150gN3_02082023,764.6 -> 575.6,8,"[TG(53:10),TG(52:3)]_FA18:1",RBD,n-9,FA18:1,"TG(52:3), TG(53:10)",20,0
764.6,575.6,15.980466666666667,962.10009765625,RBDCanola_O3on_150gN3_02082023,764.6 -> 575.6,8,"[TG(53:10),TG(52:3)]_FA18:1",RBD,n-9,FA18:1,"TG(52:3), TG(53:10)",20,0
764.6,575.6,15.996766666666668,1058.360107421875,RBDCanola_O3on_150gN3_02082023,764.6 -> 575.6,8,"[TG(53:10),TG(52:3)]_FA18:1",RBD,n-9,FA18:1,"TG(52:3), TG(53:10)",20,0
764.6,575.6,16.013066666666667,1087.10009765625,RBDCanola_O3on_150gN3_02082023,764.6 -> 575.6,8,"[TG(53:10),TG(52:3)]_FA18:1",RBD,n-9,FA18:1,"TG(52:3), TG(53:10)",20,0
764.6,575.6,16.029383333333335,1128.860107421875,RBDCanola_O3on_150gN3_02082023,764.6 -> 575.6,8,"[TG(53:10),TG(52:3)]_FA18:1",RBD,n-9,FA18:1,"TG(52:3), TG(53:10)",20,0
764.6,575.6,16.045683333333333,1126.300048828125,RBDCanola_O3on_150gN3_02082023,764.6 -> 575.6,8,"[TG(53:10),TG(52:3)]_FA18:1",RBD,n-9,FA18:1,"TG(52:3), TG(53:10)",20,0
764.6,575.6,16.062,1164.380126953125,RBDCanola_O3on_150gN3_02082023,764.6 -> 575.6,8,"[TG(53:10),TG(52:3)]_FA18:1",RBD,n-9,FA18:1,"TG(52:3), TG(53:10)",20,0
764.6,575.6,16.078300000000002,1356.2000732421875,RBDCanola_O3on_150gN3_02082023,764.6 -> 575.6,8,"[TG(53:10),TG(52:3)]_FA18:1",RBD,n-9,FA18:1,"TG(52:3), TG(53:10)",20,0
764.6,575.6,16.094616666666667,1591.1800537109375,RBDCanola_O3on_150gN3_02082023,764.6 -> 575.6,8,"[TG(53:10),TG(52:3)]_FA18:1",RBD,n-9,FA18:1,"TG(52:3), TG(53:10)",20,0
764.6,575.6,16.110916666666668,2081.480224609375,RBDCanola_O3on_150gN3_02082023,764.6 -> 575.6,8,"[TG(53:10),TG(52:3)]_FA18:1",RBD,n-9,FA18:1,"TG(52:3), TG(53:10)",20,0
764.6,575.6,16.127233333333333,2530.7802734375,RBDCanola_O3on_150gN3_02082023,764.6 -> 575.6,8,"[TG(53:10),TG(52:3)]_FA18:1",RBD,n-9,FA18:1,"TG(52:3), TG(53:10)",20,0
